Keuwl Accelerometer Data File
2023-11-02 20:13:15

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
13.8495464,5.465962,6.232107,1.905785,8.505757,77.052498,48.747135
13.8545513,5.238513,6.186617,1.965640,8.341463,76.370247,49.743771
13.8595562,4.953603,6.210559,2.066196,8.208435,75.420906,51.423794
13.8645611,4.594473,6.239290,2.145205,8.039889,74.524864,53.632904
13.8695660,3.881001,6.050148,2.269703,7.537772,72.475677,57.320961
13.8745403,3.294421,5.810728,2.118869,7.007665,72.400330,60.448711
13.8795452,2.703054,5.659893,2.305616,6.682571,69.817024,64.471779
13.8845501,2.233790,5.614403,2.614468,6.583827,66.602699,68.303986
13.8895550,1.879448,5.985504,2.942474,6.929411,64.872406,72.567711
13.8945589,1.843535,6.241684,2.971204,7.154390,65.461914,73.545036
13.8995647,1.924938,6.452374,3.033453,7.385144,65.747993,73.388565
13.9045696,2.073379,6.749255,3.112462,7.716136,66.210945,72.922981
13.9095440,2.224213,7.120356,3.184288,8.110874,66.883934,72.652557
13.9145489,2.310405,7.560889,3.198653,8.528563,67.972481,73.008255
13.9195538,2.300828,7.812280,3.241749,8.765527,68.294907,73.589546
13.9245586,2.272097,8.032547,3.256114,8.960275,68.691193,74.205841
13.9295635,2.212242,8.221688,3.150769,9.078409,69.692291,74.939888
13.9345684,2.111686,8.384495,2.880225,9.113433,71.576286,75.863708
13.9395428,2.001553,8.542512,2.671929,9.171692,73.062790,76.813194
13.9445477,1.857901,8.667010,2.523489,9.216120,74.108742,77.900917
13.9495525,1.776498,8.748413,2.387019,9.240592,75.029671,78.521301
13.9545574,1.738190,8.882488,2.334347,9.347143,75.537926,78.927856
13.9595623,1.697489,8.987833,2.142811,9.394373,76.815048,79.304802
13.9645672,1.618480,8.913613,1.812411,9.238875,78.686790,79.708694
13.9695415,1.400608,8.781932,1.584962,9.033057,79.894432,80.938362
13.9745464,1.096544,8.686164,1.486799,8.880451,80.361931,82.805023
13.9795513,0.864307,8.583213,1.362301,8.733523,81.026062,84.249847
13.9845562,0.634463,8.547300,1.350330,8.676536,81.046661,85.754738
13.9895611,0.402226,8.580819,1.355118,8.696469,81.035416,87.316223
13.9945660,0.232238,8.669404,1.309628,8.770840,81.412697,88.465515
13.9995413,0.177171,8.690952,1.230620,8.779434,81.942276,88.832146
14.0045452,0.311246,8.678981,1.048660,8.747643,83.114868,87.946136
14.0095501,0.514753,8.667010,0.945710,8.733636,83.783615,86.601067
14.0145550,0.610521,8.760384,0.986411,8.836859,83.591026,86.013435
14.0195599,0.500388,8.899248,1.074997,8.977897,83.123009,86.781754
14.0245647,0.244209,9.071630,1.089362,9.140067,83.154915,88.457970
14.0295696,-0.067038,9.179369,1.022324,9.236366,83.645218,90.418427
14.0345440,-0.380678,9.284714,0.845153,9.330869,84.803253,92.347839
14.0395489,-0.588974,9.332599,0.667982,9.374992,85.914131,93.611107
14.0445538,-0.833182,9.428367,0.572214,9.482389,86.540390,95.050095
14.0495577,-0.988805,9.516952,0.531513,9.582933,86.820488,95.931709
14.0545635,-1.309628,9.667787,0.450110,9.766464,87.358459,97.714508
14.0595684,-1.671153,9.734824,0.395043,9.885120,87.709656,99.740875
14.0645428,-2.013524,9.725247,0.421380,9.940436,87.570480,101.697296
14.0695477,-2.173935,9.660604,0.696713,9.926664,85.975334,102.682076
14.0745525,-2.212242,9.773131,0.984017,10.068585,84.391449,102.754509
14.0795574,-2.018312,9.945514,1.321599,10.233936,82.580162,101.471642
14.0845623,-1.702277,10.160992,1.601721,10.426361,81.163101,99.510483
14.0895672,-1.273715,10.366894,1.745373,10.589673,80.513313,97.004471
14.0945415,-0.984017,10.577583,1.812411,10.776752,80.318108,95.314842
14.0995464,-0.763750,10.840945,1.862689,11.026288,80.274292,94.029861
14.1045513,-0.646434,11.118672,1.924938,11.302572,80.194168,93.327408
14.1095562,-0.603339,11.326968,1.999158,11.517849,80.004524,93.049019
14.1145611,-0.677559,11.532869,1.984793,11.722013,80.251602,93.362274
14.1195660,-0.763750,11.597513,1.970428,11.788478,80.377922,93.767754
14.1245403,-0.950498,11.587936,1.975216,11.793438,80.358414,94.689178
14.1295452,-1.082179,11.530476,2.063802,11.763599,79.895752,95.361725
14.1345501,-1.218649,11.451467,2.236184,11.731229,79.011147,96.074471
14.1395540,-1.393425,11.367670,2.365471,11.694487,78.330132,96.988335
14.1445599,-1.623269,11.267113,2.463634,11.646987,77.788239,98.198273
14.1495647,-1.821988,11.188105,2.516306,11.611422,77.484154,99.249443
14.1545696,-1.996764,11.121067,2.485181,11.568981,77.595375,100.178879
14.1595440,-2.020706,11.101913,2.487576,11.555248,77.568237,100.315720
14.1645489,-1.939303,11.121067,2.454057,11.552550,77.735466,99.891830
14.1695538,-1.762132,11.180922,2.418144,11.574347,77.940773,98.956245
14.1745586,-1.582567,11.262324,2.334347,11.610066,78.400917,97.998756
14.1795635,-1.297657,11.420342,2.245761,11.711173,78.944351,96.482536
14.1845684,-1.082179,11.520899,2.219425,11.782532,79.142578,95.366150
14.1895428,-0.845153,11.566388,2.219425,11.807687,79.165985,94.179161
14.1945477,-0.624887,11.506534,2.197877,11.731217,79.201660,93.108513
14.1995525,-0.519542,11.441890,2.090138,11.642828,79.658112,92.599846
14.2045565,-0.548272,11.326968,2.073379,11.528214,79.638832,92.771187
14.2095623,-0.682347,11.164163,2.085350,11.377733,79.438934,93.497536
14.2145672,-0.794875,10.998962,2.054225,11.217345,79.447914,94.133476
14.2195415,-0.955287,10.805033,2.023100,11.034230,79.435188,95.052452
14.2245464,-1.201889,10.563218,1.948880,10.808526,79.612213,96.491234
14.2295513,-1.388637,10.376471,1.865083,10.633814,79.898544,97.622353
14.2345562,-1.549049,10.225636,1.855506,10.507429,79.828804,98.614059
14.2395611,-1.716643,10.113108,1.855506,10.424236,79.746758,99.633804
14.2445660,-1.841141,9.981427,1.855506,10.318023,79.640053,100.451118
14.2495403,-1.841141,9.832987,1.821988,10.168435,79.677956,100.605331
14.2545452,-1.800440,9.744401,1.742979,10.061457,80.024139,100.468285
14.2595501,-1.723825,9.703699,1.651999,9.993120,80.484543,100.073288
14.2645550,-1.616086,9.670180,1.594538,9.933110,80.762482,99.487625
14.2695599,-1.448492,9.672575,1.532289,9.899734,81.095917,98.516899
14.2745647,-1.314417,9.670180,1.515530,9.876078,81.172821,97.740479
14.2795696,-1.180341,9.682152,1.503559,9.869040,81.236801,96.950577
14.2845440,-1.058237,9.667787,1.484405,9.838161,81.321938,96.246735
14.2895489,-0.974440,9.655815,1.465251,9.814849,81.414261,95.762634
14.2945528,-0.900220,9.619903,1.484405,9.775294,81.265694,95.346107
14.2995586,-0.888249,9.562442,1.561020,9.729649,80.767593,95.306938
14.3045635,-0.823605,9.495404,1.651999,9.673166,80.166733,94.957275
14.3095684,-0.725443,9.380483,1.726219,9.565540,79.603310,94.422188
14.3145428,-0.636858,9.306262,1.800440,9.500194,79.075455,93.914833
14.3195477,-0.660800,9.258378,1.812411,9.457222,78.951317,94.082458
14.3245525,-0.706290,9.215282,1.829170,9.421578,78.805107,94.382767
14.3295574,-0.715866,9.179369,1.843535,9.389990,78.677582,94.459267
14.3345623,-0.790087,9.172187,1.812411,9.382861,78.862633,94.923271
14.3395672,-0.847547,9.160215,1.814805,9.376641,78.840240,95.286232
14.3445415,-0.895431,9.121908,1.826776,9.346022,78.728386,95.606346
14.3495464,-0.909797,9.083601,1.824382,9.309560,78.698685,95.719566
14.3545513,-0.897826,9.085996,1.771709,9.300557,79.018326,95.643318
14.3595552,-0.902614,9.148245,1.750161,9.357786,79.220650,95.634865
14.3645611,-0.835576,9.248801,1.757344,9.451283,79.284225,95.162331
14.3695660,-0.785298,9.303867,1.845930,9.517673,78.816750,94.824646
14.3745403,-0.713472,9.366117,1.872266,9.578026,78.727524,94.356140
14.3795452,-0.617704,9.368511,1.932121,9.585596,78.371506,93.772285
14.3845491,-0.550666,9.354146,1.977611,9.576754,78.082611,93.369041
14.3895550,-0.490811,9.387665,2.039860,9.619261,77.756905,92.992844
14.3945599,-0.474052,9.394848,2.123657,9.643538,77.278305,92.888618
14.3995647,-0.438139,9.416395,2.140416,9.666532,77.207230,92.664017
14.4045696,-0.462081,9.397242,2.075773,9.634858,77.558418,92.815079
14.4095440,-0.464475,9.380483,1.999158,9.602386,77.983467,92.834686
14.4145489,-0.469264,9.428367,1.939303,9.637177,78.391022,92.849342
14.4195538,-0.421380,9.454702,1.924938,9.657864,78.503212,92.551880
14.4245901,-0.399832,9.560047,1.948880,9.764860,78.487541,92.394897
14.4295034,-0.433351,9.612720,1.939303,9.815959,78.605316,92.581200
14.4345074,-0.457293,9.660604,1.970428,9.870105,78.484329,92.710121
14.4394817,-0.471658,9.631873,2.025495,9.853835,78.138069,92.803444
14.4444866,-0.490811,9.528923,2.047042,9.758671,77.891327,92.948555
14.4494915,-0.493206,9.473856,2.066196,9.709086,77.712891,92.980110
14.4544973,-0.490811,9.425972,2.075773,9.664299,77.596924,92.980705
14.4595013,-0.481235,9.378088,2.075773,9.617118,77.535103,92.937546
14.4645061,-0.471658,9.356541,2.025495,9.584881,77.800171,92.885803
14.4694815,-0.519542,9.366117,1.953669,9.581800,78.235252,93.174965
14.4744854,-0.560243,9.385271,1.917756,9.595571,78.471321,93.416153
14.4794903,-0.610521,9.404425,1.857901,9.605610,78.847664,93.714348
14.4844952,-0.634463,9.435549,1.786075,9.624042,79.304779,93.846878
14.4895000,-0.622492,9.457097,1.697489,9.628377,79.845642,93.765938
14.4945059,-0.569820,9.512163,1.675941,9.675469,80.025169,93.428169
14.4994793,-0.483629,9.591172,1.666364,9.746859,80.156113,92.886658
14.5044842,-0.361524,9.636662,1.637634,9.781503,80.362068,92.148476
14.5094891,-0.308852,9.674969,1.613692,9.813481,80.535515,91.828423
14.5144939,-0.354342,9.725247,1.611298,9.864192,80.598709,92.086662
14.5194998,-0.423774,9.785102,1.589750,9.922455,80.780487,92.479820
14.5245037,-0.476446,9.832987,1.572991,9.969399,80.921829,92.774033
14.5295086,-0.562637,9.844957,1.539472,9.980467,81.126785,93.270882
14.5344830,-0.651223,9.885659,1.467646,10.015204,81.573433,93.768944
14.5394878,-0.739808,9.885659,1.436521,10.016844,81.754753,94.279839
14.5444927,-0.761356,9.902418,1.441309,10.035683,81.742714,94.396584
14.5494976,-0.802058,9.916783,1.467646,10.056832,81.608566,94.623947
14.5545025,-0.802058,9.931149,1.484405,10.073454,81.526146,94.617287
14.5595083,-0.746991,9.931149,1.522712,10.074937,81.307083,94.301514
14.5644817,-0.696713,9.926360,1.541866,10.069528,81.192108,94.014900
14.5694866,-0.689530,9.895236,1.558625,10.040939,81.070038,93.986099
14.5744915,-0.675165,9.849746,1.584962,9.999272,80.879715,93.921288
14.5794964,-0.572214,9.823410,1.580173,9.966130,80.877007,93.333717
14.5845022,-0.459687,9.794679,1.546654,9.926690,81.036362,92.687050
14.5895061,-0.371101,9.816227,1.537078,9.942768,81.106834,92.165031
14.5944805,-0.299275,9.823410,1.544260,9.948552,81.070175,91.745003
14.5994854,-0.253785,9.811439,1.572991,9.939971,80.894722,91.481697
14.6044903,-0.280122,9.818622,1.587356,9.950050,80.820244,91.634186
14.6094961,-0.296881,9.801862,1.608904,9.937465,80.682640,91.734856
14.6145000,-0.294487,9.801862,1.651999,9.944462,80.437546,91.720879
14.6195049,-0.289698,9.799467,1.723825,9.954147,80.027435,91.693321
14.6244802,-0.294487,9.787497,1.836353,9.962630,79.378273,91.723396
14.6294842,-0.294487,9.765948,1.929727,9.959132,78.827438,91.727196
14.6344891,-0.320823,9.782708,1.994370,9.989085,78.483223,91.878334
14.6394939,-0.337582,9.789890,2.001553,9.998106,78.451744,91.974937
14.6444988,-0.349553,9.823410,1.968034,10.024706,78.678253,92.037933
14.6495047,-0.344765,9.832987,1.951274,10.030651,78.782661,92.008087
14.6545086,-0.342371,9.861717,1.963245,10.061065,78.747505,91.988350
14.6594830,-0.351948,9.914390,1.972822,10.114891,78.752861,92.033073
14.6644878,-0.351948,10.014946,1.970428,10.213011,78.875992,92.012672
14.6694927,-0.275333,10.117896,1.951274,10.308011,79.088249,91.558777
14.6744986,-0.189142,10.158598,1.982399,10.351947,78.959656,91.066658
14.6795025,-0.153229,10.194510,2.037466,10.397249,78.699074,90.861122
14.6845074,-0.079009,10.201694,2.090138,10.413908,78.421730,90.443726
14.6894817,-0.009577,10.158598,2.133234,10.380168,78.140617,90.054016
14.6944866,0.040701,10.091560,2.202666,10.329229,77.687363,89.768913
14.6994915,0.134075,10.031705,2.238579,10.279314,77.421616,89.234276
14.7044964,0.198719,9.938332,2.264915,10.195085,77.164215,88.854515
14.7095013,0.248997,9.847352,2.276886,10.110220,76.984985,88.551544
14.7145071,0.272939,9.780313,2.252944,10.040158,77.032799,88.401466
14.7194805,0.256180,9.694122,2.193089,9.942398,77.256927,88.486237
14.7244854,0.234632,9.627085,2.164358,9.870171,77.333092,88.603859
14.7294903,0.126893,9.538500,2.118869,9.771831,77.476830,89.237823
14.7344952,0.009577,9.504981,2.087744,9.731568,77.611862,89.942268
14.7395010,-0.074220,9.509769,2.051831,9.728887,77.824852,90.447166
14.7445049,-0.117316,9.564836,1.980005,9.768330,78.305321,90.702713
14.7494793,-0.174777,9.586384,1.963245,9.786912,78.428009,91.044487
14.7544842,-0.174777,9.624691,1.934515,9.818736,78.637085,91.040329
14.7594891,-0.146046,9.660604,1.898602,9.846486,78.882584,90.866119
14.7644949,-0.124498,9.660604,1.865083,9.839782,79.073761,90.738342
14.7694988,-0.074220,9.698911,1.831564,9.870613,79.306374,90.438446
14.7745037,-0.074220,9.751583,1.747767,9.907248,79.839104,90.436073
14.7795086,-0.126893,9.828198,1.606509,9.959440,80.717339,90.739708
14.7844830,-0.146046,9.861717,1.505953,9.977108,81.318550,90.848457
14.7894878,-0.143652,9.883265,1.438915,9.988495,81.717308,90.832726
14.7944927,-0.155623,9.868899,1.417367,9.971375,81.828094,90.903427
14.7994976,-0.198719,9.785102,1.441309,9.892678,81.622498,91.163422
14.8045034,-0.272939,9.696517,1.470040,9.811113,81.382683,91.612343
14.8095074,-0.289698,9.593566,1.520318,9.717602,80.999107,91.729645
14.8144817,-0.282516,9.500193,1.553837,9.630570,80.715073,91.703354
14.8194866,-0.253785,9.416395,1.544260,9.545556,80.689896,91.543831
14.8244915,-0.215478,9.394848,1.604115,9.533247,80.313019,91.313896
14.8294973,-0.169988,9.363723,1.666364,9.512359,79.910934,91.040031
14.8345013,-0.098162,9.378088,1.704672,9.532265,79.698280,90.599701
14.8395061,-0.026336,9.375694,1.735796,9.535057,79.511185,90.160942
14.8444805,0.011971,9.390059,1.735796,9.549154,79.526840,89.926956
14.8494854,0.023942,9.423578,1.723825,9.579978,79.633713,89.854431
14.8544903,0.016759,9.481039,1.675941,9.628040,79.975525,89.898720
14.8594952,0.047884,9.483433,1.685518,9.632174,79.922020,89.710701
14.8645000,0.038307,9.476251,1.659182,9.620481,80.068916,89.768387
14.8695049,0.050278,9.466674,1.594538,9.600156,80.439148,89.695702
14.8744793,0.059855,9.485827,1.513135,9.605940,80.936974,89.638474
14.8794842,-0.014365,9.512163,1.462857,9.624002,81.257095,90.086525
14.8844891,-0.067038,9.548077,1.429338,9.654701,81.486305,90.402267
14.8894939,-0.136469,9.564836,1.395820,9.667109,81.698128,90.817429
14.8944998,-0.126893,9.576807,1.388637,9.677792,81.750328,90.759125
14.8995037,-0.114922,9.545682,1.443704,9.654922,81.400291,90.689758
14.9045086,-0.052672,9.507375,1.527501,9.629445,80.872726,90.317429
14.9094830,-0.047884,9.471462,1.584962,9.603280,80.500221,90.289665
14.9144878,-0.043096,9.428367,1.635240,9.569220,80.160698,90.261887
14.9194937,-0.071826,9.370906,1.707066,9.525393,79.676132,90.439148
14.9244976,-0.095768,9.351752,1.771709,9.518581,79.272881,90.586723
14.9295025,-0.119710,9.306262,1.836353,9.486465,78.838448,90.736977
14.9345074,-0.136469,9.349358,1.874660,9.536428,78.663033,90.836266
14.9394817,-0.112527,9.394848,1.908179,9.587335,78.519691,90.686234
14.9444866,-0.038307,9.476251,1.865083,9.658122,78.865646,90.231613
14.9494915,0.033519,9.583989,1.800440,9.751695,79.360535,89.799614
14.9544964,0.083797,9.682152,1.731008,9.836029,79.863930,89.504128
14.9595022,0.086191,9.775525,1.719037,9.925896,80.026825,89.494835
14.9645061,0.112527,9.794679,1.692701,9.940504,80.195717,89.341782
14.9694805,0.155623,9.823410,1.618480,9.957062,80.645294,89.092392
14.9744854,0.179565,9.883265,1.570596,10.008893,80.971825,88.959129
14.9794903,0.220267,9.883265,1.642422,10.021227,80.566986,88.723274
14.9844961,0.208296,9.856929,1.695095,10.003788,80.244431,88.789413
14.9895000,0.184354,9.782708,1.731008,9.936385,79.967369,88.920395
14.9945049,0.167594,9.713276,1.778892,9.876248,79.623360,89.011513
14.9994802,0.146046,9.655815,1.853112,9.833114,79.137291,89.133453
15.0044842,0.119710,9.615114,1.910573,9.803828,78.762268,89.286690
15.0094891,0.076614,9.567230,1.958457,9.765926,78.431473,89.541183
15.0144939,0.083797,9.531317,1.958457,9.730805,78.389137,89.496284
15.0194988,0.067038,9.471462,1.953669,9.671086,78.345398,89.594475
15.0245037,0.088585,9.466674,1.920150,9.659852,78.534592,89.463867
15.0295086,0.112527,9.466674,1.903390,9.656784,78.632339,89.318977
15.0344830,0.129287,9.493010,1.884237,9.679065,78.774475,89.219727
15.0394878,0.124498,9.536105,1.865083,9.717579,78.934631,89.252022
15.0444927,0.088585,9.579201,1.824382,9.751784,79.217468,89.470161
15.0494986,0.052672,9.591172,1.769315,9.753145,79.548119,89.685349
15.0545025,0.019154,9.598354,1.733402,9.753638,79.763100,89.885666
15.0595074,0.045490,9.627085,1.690306,9.774455,80.041725,89.729271
15.0644817,0.040701,9.679757,1.707066,9.829213,79.998573,89.759087
15.0694866,0.090980,9.722853,1.759738,9.881236,79.741539,89.463882
15.0744925,0.165200,9.727641,1.788469,9.892063,79.583733,89.027069
15.0794964,0.217872,9.744401,1.798046,9.911296,79.547882,88.719154
15.0845013,0.222661,9.746795,1.838747,9.921218,79.319344,88.691330
15.0895061,0.217872,9.739613,1.862689,9.918525,79.175636,88.718521
15.0944805,0.201113,9.703699,1.821988,9.875316,79.368065,88.812691
15.0994854,0.181959,9.686940,1.752556,9.845881,79.746780,88.923882
15.1044903,0.158017,9.696517,1.742979,9.853191,79.811058,89.066376
15.1094952,0.117316,9.732430,1.778892,9.894362,79.642563,89.309380
15.1145010,0.134075,9.753978,1.850718,9.928908,79.257416,89.212479
15.1195049,0.198719,9.746795,1.867477,9.926075,79.155830,88.832008
15.1244793,0.239420,9.734824,1.903390,9.922047,78.940140,88.591141
15.1294842,0.232238,9.734824,1.920150,9.925105,78.844994,88.633392
15.1344891,0.210690,9.751583,1.903390,9.937840,78.957939,88.762276
15.1394949,0.203507,9.756371,1.874660,9.936929,79.125648,88.805046
15.1444988,0.179565,9.777920,1.819593,9.947406,79.460030,88.947922
15.1495037,0.155623,9.775525,1.814805,9.943773,79.484200,89.087944
15.1545086,0.105345,9.761160,1.805228,9.927245,79.522705,89.381676
15.1594830,0.129287,9.782708,1.826776,9.952648,79.423584,89.242828
15.1644878,0.110133,9.765948,1.812411,9.933313,79.487045,89.353889
15.1694927,0.107739,9.773131,1.817199,9.941223,79.467438,89.368393
15.1744976,0.105345,9.763555,1.826776,9.933539,79.403008,89.381828
15.1795025,0.074220,9.722853,1.850718,9.897703,79.223137,89.562637
15.1845074,0.126893,9.718064,1.886631,9.900315,79.014374,89.251907
15.1894817,0.198719,9.715671,1.934515,9.908385,78.741241,88.828270
15.1944866,0.299275,9.708488,1.982399,9.913335,78.464622,88.234352
15.1994915,0.402226,9.713276,1.956063,9.916436,78.623535,87.628738
15.2044973,0.392649,9.742006,1.932121,9.939515,78.791039,87.691956
15.2095013,0.344765,9.751583,1.924938,9.945734,78.840317,87.975166
15.2145061,0.270545,9.768343,1.860295,9.947583,79.221672,88.413536
15.2194805,0.203507,9.751583,1.807622,9.919793,79.500687,88.804459
15.2244854,0.122104,9.739613,1.795651,9.904510,79.554726,89.281731
15.2294912,0.086191,9.732430,1.786075,9.895336,79.601311,89.492599
15.2344952,0.074220,9.713276,1.812411,9.881198,79.430962,89.562202
15.2395000,0.095768,9.701305,1.845930,9.875827,79.227264,89.434410
15.2445049,0.086191,9.708488,1.886631,9.890477,79.003311,89.491348
15.2494793,0.100556,9.708488,1.956063,9.904091,78.609169,89.406578
15.2544842,0.131681,9.720459,1.999158,9.924782,78.379349,89.223869
15.2594891,0.184354,9.718064,2.027889,9.929104,78.215172,88.913216
15.2644939,0.239420,9.725247,2.027889,9.937308,78.225044,88.589752
15.2694998,0.229843,9.715671,2.015918,9.925271,78.281143,88.644806
15.2745037,0.191536,9.713276,2.001553,9.919206,78.358604,88.870331
15.2795095,0.174777,9.708488,2.035071,9.921028,78.163063,88.968643
15.2844830,0.196325,9.701305,2.030283,9.913421,78.182121,88.840668
15.2894878,0.260968,9.677363,1.996764,9.884662,78.345695,88.455284
15.2944937,0.306458,9.694122,1.989582,9.900928,78.407539,88.189323
15.2994976,0.313640,9.715671,2.011129,9.926594,78.310951,88.151024
15.3045025,0.316035,9.720459,2.008735,9.930872,78.330162,88.137840
15.3095074,0.313640,9.706094,2.027889,9.920633,78.204964,88.149200
15.3144817,0.323217,9.667787,2.035071,9.884942,78.119225,88.085175
15.3194866,0.349553,9.674969,2.061408,9.898314,77.979683,87.930824
15.3244915,0.351948,9.670180,2.066196,9.894717,77.946899,87.915634
15.3294964,0.332794,9.677363,2.066196,9.901074,77.954758,88.030434
15.3345013,0.335188,9.658210,2.082955,9.885953,77.836708,88.012344
15.3395061,0.351948,9.651027,2.054225,9.873502,77.991646,87.911499
15.3444805,0.347159,9.651027,2.027889,9.867887,78.141006,87.939888
15.3494854,0.311246,9.646238,1.991976,9.854681,78.338165,88.151932
15.3544903,0.244209,9.648633,1.956063,9.847940,78.543343,88.550140
15.3594961,0.146046,9.696517,1.915361,9.884957,78.827400,89.137093
15.3645000,0.110133,9.703699,1.853112,9.879672,79.189102,89.349739
15.3695049,0.067038,9.706094,1.798046,9.871460,79.505226,89.604279
15.3744793,0.028730,9.696517,1.754950,9.854091,79.741264,89.830238
15.3794842,0.033519,9.691729,1.750161,9.848542,79.763733,89.801842
15.3844900,0.079009,9.701305,1.757344,9.859505,79.732819,89.533386
15.3894939,0.141258,9.730036,1.766921,9.890175,79.708626,89.168251
15.3944988,0.155623,9.756371,1.783680,9.919300,79.640770,89.086159
15.3995037,0.196325,9.751583,1.812411,9.920522,79.473335,88.846642
15.4045086,0.174777,9.744401,1.810017,9.912621,79.478928,88.972443
15.4094830,0.191536,9.715671,1.814805,9.885569,79.421570,88.870605
15.4144878,0.184354,9.648633,1.836353,9.823558,79.226112,88.905403
15.4194927,0.184354,9.603143,1.867477,9.784775,78.997292,88.900215
15.4244986,0.215478,9.540894,1.915361,9.733637,78.651421,88.706215
15.4295025,0.217872,9.545682,1.889025,9.733238,78.809029,88.692497
15.4345083,0.227449,9.555259,1.845930,9.734586,79.069046,88.636414
15.4394817,0.146046,9.627085,1.640028,9.766871,80.333244,89.130867
15.4444866,-0.100556,9.856929,1.359907,9.950804,82.145210,90.584488
15.4494925,-0.064643,9.991004,1.350330,10.082049,82.303017,90.370705
15.4544964,0.000000,10.134656,1.290475,10.216485,82.743416,90.000000
15.4595013,0.069432,10.302250,1.118092,10.362978,83.806129,89.613861
15.4645061,0.062249,10.354922,1.022324,10.405453,84.361656,89.655563
15.4694805,-0.035913,10.316615,1.113304,10.376574,83.840874,90.199448
15.4744854,-0.102951,10.259154,1.223437,10.332358,83.199753,90.574944
15.4794903,-0.088585,10.175357,1.295263,10.257848,82.745872,90.498795
15.4844952,-0.031125,9.998186,1.426944,10.099547,81.877617,90.178360
15.4895010,0.064643,9.847352,1.637634,9.982803,80.558212,89.623886
15.4945049,0.191536,9.777920,1.829170,9.949385,79.406052,88.877800
15.4994793,0.251391,9.753978,1.960851,9.952297,78.636955,88.523628
15.5044842,0.320823,9.816227,2.054225,10.033997,78.186508,88.128075
15.5094891,0.316035,9.844957,2.075773,10.066375,78.099747,88.161369
15.5144949,0.251391,9.868899,2.013524,10.075348,78.472015,88.540817
15.5194988,0.196325,9.852140,1.939303,10.043113,78.866371,88.858414
15.5245037,0.172383,9.832987,1.912967,10.018822,78.992508,88.995651
15.5295086,0.141258,9.801862,1.910573,9.987329,78.971359,89.174347
15.5344830,0.098162,9.749189,1.908179,9.934660,78.926216,89.423119
15.5394888,0.090980,9.691729,1.891419,9.874986,78.957542,89.462158
15.5444927,0.100556,9.634268,1.838747,9.808681,79.195343,89.402000
15.5494976,0.098162,9.610326,1.776498,9.773635,79.527458,89.414787
15.5545025,0.074220,9.567230,1.697489,9.716937,79.939156,89.555519
15.5595074,0.011971,9.583989,1.558625,9.709908,80.762970,89.928436
15.5644817,-0.067038,9.622296,1.450886,9.731297,81.425522,90.399170
15.5694866,-0.088585,9.612720,1.383849,9.712222,81.808319,90.527992
15.5744915,-0.105345,9.622296,1.367089,9.719497,81.914291,90.627251
15.5794973,-0.098162,9.612720,1.381454,9.711973,81.822372,90.585068
15.5845013,-0.088585,9.574412,1.395820,9.676029,81.705833,90.530106
15.5895071,-0.045490,9.576807,1.391031,9.677410,81.735680,90.272156
15.5944805,-0.023942,9.598354,1.386243,9.697971,81.781906,90.142914
15.5994854,-0.040701,9.610326,1.424550,9.715419,81.568451,90.242653
15.6044912,-0.028730,9.619903,1.479617,9.733068,81.256020,90.171120
15.6094952,0.014365,9.655815,1.539472,9.777778,80.941315,89.914757
15.6145000,0.093374,9.655815,1.568202,9.782778,80.775551,89.445953
15.6195049,0.129287,9.665392,1.563414,9.791873,80.812584,89.233643
15.6244793,0.114922,9.713276,1.551443,9.837069,80.925774,89.322144
15.6294842,0.083797,9.756371,1.568202,9.881956,80.868927,89.507904
15.6344891,0.055067,9.792285,1.611298,9.924120,80.655991,89.677803
15.6394939,0.045490,9.785102,1.604115,9.915819,80.690155,89.733643
15.6444988,0.110133,9.761160,1.611298,9.893869,80.627167,89.353569
15.6495037,0.148441,9.734824,1.637634,9.872724,80.451958,89.126396
15.6545095,0.119710,9.691729,1.635240,9.829443,80.423668,89.292328
15.6594830,0.081403,9.660604,1.651999,9.801173,80.296410,89.517220
15.6644878,0.040701,9.639056,1.680730,9.784575,80.109055,89.758064
15.6694937,0.011971,9.591172,1.716643,9.743592,79.852570,89.928490
15.6744976,0.026336,9.545682,1.709460,9.697577,79.847015,89.841927
15.6795025,0.040701,9.509769,1.661576,9.653922,80.089241,89.754776
15.6845074,0.014365,9.538500,1.625663,9.676051,80.327927,89.913712
15.6894817,-0.007183,9.634268,1.580173,9.762998,80.685516,90.042717
15.6944876,-0.004788,9.703699,1.527501,9.823190,81.054237,90.028275
15.6994915,-0.011971,9.739613,1.513135,9.856459,81.169197,90.070419
15.7044964,0.016759,9.758766,1.493982,9.872476,81.296104,89.901604
15.7095013,0.059855,9.746795,1.491588,9.860448,81.299484,89.648148
15.7145061,0.057461,9.763555,1.517924,9.881012,81.163216,89.662804
15.7194805,0.059855,9.739613,1.544260,9.861460,80.990662,89.647888
15.7244854,0.043096,9.718064,1.544260,9.840090,80.970932,89.745918
15.7294903,0.052672,9.679757,1.575385,9.807259,80.756271,89.688225
15.7344961,-0.007183,9.658210,1.601721,9.790127,80.583748,90.042610
15.7395000,-0.040701,9.639056,1.632846,9.776464,80.385513,90.241936
15.7445059,-0.033519,9.622296,1.690306,9.769690,80.036812,90.199585
15.7494802,0.000000,9.576807,1.692701,9.725249,79.976494,90.000000
