Keuwl Accelerometer Data File
2023-10-10 15:24:46

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
7.1208334,-0.196325,0.031125,9.777920,9.779940,1.164493,170.991501
7.1258078,-0.160412,0.059855,9.696517,9.698029,1.011624,159.537735
7.1308126,-0.174777,0.035913,9.737218,9.738853,1.049784,168.388519
7.1358175,-0.198719,-0.014365,9.758766,9.760800,1.169690,184.134674
7.1408224,-0.184354,-0.009577,9.727641,9.729393,1.087325,182.973724
7.1458273,-0.158017,0.009577,9.651027,9.652326,0.940036,176.531769
7.1508317,-0.150835,0.047884,9.655815,9.657112,0.938995,162.387421
7.1558371,-0.165200,0.055067,9.722853,9.724412,1.026029,161.565048
7.1608114,-0.153229,0.079009,9.672575,9.674111,1.021058,152.723236
7.1658163,-0.181959,0.067038,9.686940,9.688881,1.146883,159.775146
7.1708207,-0.138864,0.059855,9.662998,9.664182,0.896784,156.682297
7.1758261,-0.122104,0.057461,9.667787,9.668728,0.799419,154.798874
7.1808310,-0.098162,0.086191,9.691729,9.692609,0.772278,138.715286
7.1858358,-0.119710,0.098162,9.684546,9.685782,0.915785,140.648254
7.1908102,-0.095768,0.122104,9.651027,9.652274,0.921111,128.107574
7.1958151,-0.110133,0.064643,9.686940,9.687782,0.755370,149.588913
7.2008200,-0.141258,0.062249,9.737218,9.738441,0.908275,156.217972
7.2058249,-0.143652,0.067038,9.715671,9.716964,0.934818,154.983109
7.2108297,-0.146046,0.102951,9.710882,9.712526,1.054248,144.819305
7.2158346,-0.146046,0.160412,9.787497,9.789900,1.269645,132.316223
7.2208090,-0.174777,0.160412,9.787497,9.790371,1.388467,137.454025
7.2258139,-0.158017,0.162806,9.806650,9.809275,1.325446,134.144897
7.2308187,-0.138864,0.158017,9.797073,9.799332,1.230034,131.308609
7.2358236,-0.112527,0.081403,9.804255,9.805239,0.811324,144.117859
7.2408285,-0.114922,0.047884,9.765948,9.766742,0.730346,157.380142
7.2458334,-0.114922,0.000000,9.734824,9.735502,0.676375,180.000000
7.2508078,-0.119710,0.026336,9.753978,9.754747,0.719821,167.592575
7.2558122,-0.158017,0.055067,9.768343,9.769776,0.981384,160.787323
7.2608171,-0.146046,0.050278,9.782708,9.783927,0.904389,161.003342
7.2658224,-0.124498,0.050278,9.811439,9.812357,0.783846,158.008865
7.2708273,-0.143652,0.014365,9.763555,9.764622,0.847191,174.289413
7.2758322,-0.129287,0.002394,9.773131,9.773987,0.757956,178.939087
7.2808371,-0.112527,-0.009577,9.773131,9.773784,0.662047,184.864517
7.2858114,-0.105345,0.019154,9.789890,9.790476,0.626513,169.695160
7.2908163,-0.117316,0.000000,9.785102,9.785806,0.687280,180.000000
7.2958212,-0.076614,0.038307,9.780313,9.780689,0.502411,153.434952
7.3008261,-0.064643,0.050278,9.758766,9.759109,0.480513,142.125015
7.3058305,-0.100556,0.052672,9.777920,9.778579,0.665291,152.354019
7.3108358,-0.079009,0.059855,9.725247,9.725753,0.584168,142.853317
7.3158102,-0.095768,0.038307,9.753978,9.754523,0.605872,158.198593
7.3208156,-0.090980,0.023942,9.751583,9.752037,0.552847,165.256439
7.3258195,-0.088585,0.043096,9.770737,9.771234,0.577769,154.057709
7.3308249,-0.071826,0.028730,9.763555,9.763861,0.453703,158.198593
7.3358297,-0.067038,0.067038,9.744401,9.744863,0.557780,135.000000
7.3408346,-0.076614,0.100556,9.765948,9.766767,0.741777,127.303947
7.3458085,-0.059855,0.095768,9.763555,9.764208,0.662638,122.005386
7.3508134,-0.050278,0.083797,9.751583,9.752073,0.574372,120.963753
7.3558187,-0.052672,0.069432,9.710882,9.711273,0.514343,127.184708
7.3608236,-0.071826,0.067038,9.696517,9.697015,0.580472,136.974930
7.3658285,-0.059855,0.064643,9.703699,9.704099,0.520018,132.797409
7.3708334,-0.098162,0.083797,9.694122,9.694982,0.762845,139.513992
7.3758078,-0.059855,0.088585,9.708488,9.709076,0.630871,124.045937
7.3808126,-0.062249,0.095768,9.715671,9.716342,0.673476,123.023872
7.3858175,-0.071826,0.114922,9.710882,9.711827,0.799419,122.005386
7.3908224,-0.062249,0.119710,9.730036,9.730971,0.794508,117.474434
7.3958273,-0.052672,0.114922,9.689334,9.690159,0.747558,114.623566
7.4008322,-0.057461,0.131681,9.713276,9.714338,0.847422,113.574707
7.4058371,-0.069432,0.138864,9.701305,9.702547,0.916639,116.565048
7.4108109,-0.071826,0.093374,9.713276,9.713990,0.694925,127.568588
7.4158158,-0.069432,0.074220,9.696517,9.697049,0.600357,133.090851
7.4208212,-0.052672,0.059855,9.701305,9.701632,0.470638,131.347778
7.4258261,-0.057461,0.057461,9.722853,9.723192,0.478881,135.000000
7.4308310,-0.074220,0.040701,9.749189,9.749557,0.497322,151.260208
7.4358358,-0.083797,0.052672,9.751583,9.752086,0.581819,147.847702
7.4408102,-0.057461,0.057461,9.768343,9.768682,0.476834,135.000000
7.4458151,-0.055067,0.047884,9.753978,9.754251,0.428415,138.990921
7.4508200,-0.052672,0.026336,9.770737,9.770914,0.345484,153.434952
7.4558249,-0.074220,0.000000,9.753978,9.754260,0.436111,180.000000
7.4608293,-0.067038,0.035913,9.763555,9.763850,0.445872,151.821411
7.4658346,-0.083797,0.067038,9.749189,9.749780,0.630560,141.340195
7.4708090,-0.069432,0.076614,9.756371,9.756919,0.606840,132.184448
7.4758139,-0.069432,0.134075,9.758766,9.759934,0.886470,117.377701
7.4808183,-0.057461,0.105345,9.787497,9.788232,0.702208,118.610458
7.4858236,-0.062249,0.107739,9.761160,9.761952,0.730078,120.018364
7.4908285,-0.052672,0.090980,9.758766,9.759333,0.617390,120.068581
7.4958334,-0.057461,0.064643,9.739613,9.739997,0.508989,131.633545
7.5008078,-0.062249,0.064643,9.749189,9.749602,0.527490,133.919083
7.5058126,-0.059855,0.083797,9.763555,9.764097,0.603931,125.537682
7.5108175,-0.045490,0.086191,9.758766,9.759253,0.571982,117.824097
7.5158224,-0.050278,0.076614,9.763555,9.763985,0.537776,123.274887
7.5208273,-0.040701,0.071826,9.746795,9.747145,0.485375,119.538780
7.5258322,-0.038307,0.076614,9.773131,9.773507,0.502411,116.565048
7.5308366,-0.057461,0.093374,9.765948,9.766564,0.643462,121.607506
7.5358114,-0.062249,0.095768,9.744401,9.745070,0.671730,123.023872
7.5408163,-0.069432,0.114922,9.765948,9.766871,0.787830,121.138969
7.5458212,-0.035913,0.138864,9.742006,9.743062,0.843487,104.500168
7.5508256,-0.067038,0.134075,9.718064,9.719220,0.883595,116.565048
7.5558310,-0.074220,0.131681,9.732430,9.733603,0.889994,119.407188
7.5608358,-0.076614,0.131681,9.761160,9.762349,0.894381,120.191620
7.5658107,-0.071826,0.122104,9.744401,9.745431,0.832982,120.465546
7.5708151,-0.088585,0.081403,9.737218,9.737961,0.707759,137.419510
7.5758200,-0.086191,0.081403,9.713276,9.714000,0.699416,136.636581
7.5808249,-0.064643,0.055067,9.710882,9.711253,0.500850,139.573914
7.5858297,-0.076614,0.045490,9.746795,9.747202,0.523767,149.300278
7.5908346,-0.083797,0.047884,9.749189,9.749667,0.567173,150.255127
7.5958085,-0.088585,0.071826,9.744401,9.745069,0.670564,140.964493
7.6008139,-0.107739,0.062249,9.758766,9.759560,0.730614,149.981628
7.6058187,-0.122104,0.059855,9.732430,9.733379,0.800397,153.886093
7.6108236,-0.119710,0.050278,9.744401,9.745266,0.763358,157.217590
7.6158280,-0.126893,0.050278,9.737218,9.738174,0.803082,158.385223
7.6208334,-0.107739,0.062249,9.718064,9.718861,0.733554,149.981628
7.6258078,-0.107739,0.057461,9.749189,9.749954,0.717643,151.927505
7.6308126,-0.090980,0.047884,9.761160,9.761702,0.603607,152.241455
7.6358171,-0.105345,0.062249,9.765948,9.766715,0.717916,149.420776
7.6408224,-0.119710,0.074220,9.770737,9.771751,0.825668,148.201080
7.6458273,-0.114922,0.057461,9.787497,9.788340,0.751995,153.434952
7.6508322,-0.134075,0.079009,9.777920,9.779158,0.911716,149.489761
7.6558371,-0.138864,0.105345,9.773131,9.774686,1.021825,142.815292
7.6608114,-0.138864,0.098162,9.775525,9.777004,0.996619,144.743637
7.6658163,-0.124498,0.095768,9.770737,9.771999,0.921111,142.431412
7.6708212,-0.126893,0.093374,9.761160,9.762431,0.924715,143.652542
7.6758261,-0.114922,0.074220,9.720459,9.721421,0.806243,147.144272
7.6808310,-0.129287,0.064643,9.753978,9.755049,0.849037,153.434952
7.6858354,-0.110133,0.057461,9.730036,9.730829,0.731684,152.447189
7.6908102,-0.129287,0.069432,9.753978,9.755082,0.862073,151.762558
7.6958151,-0.124498,0.047884,9.785102,9.786011,0.780845,158.962494
7.7008200,-0.148441,0.047884,9.737218,9.738467,0.917706,162.121307
7.7058244,-0.138864,0.014365,9.718064,9.719068,0.823295,174.093857
7.7108297,-0.131681,0.050278,9.662998,9.664026,0.835797,159.102234
7.7158346,-0.162806,0.093374,9.722853,9.724664,1.105707,150.164459
7.7208085,-0.160412,0.117316,9.756371,9.758395,1.166843,143.820374
7.7258134,-0.186748,0.122104,9.787497,9.790039,1.305813,146.821487
7.7308187,-0.181959,0.095768,9.792285,9.794444,1.203010,152.241455
7.7358236,-0.184354,0.071826,9.765948,9.767953,1.160790,158.713593
7.7408285,-0.174777,0.074220,9.730036,9.731889,1.118026,156.991135
7.7458334,-0.177171,0.035913,9.689334,9.691020,1.068811,168.541245
7.7508078,-0.208296,0.062249,9.708488,9.710921,1.282832,163.361191
7.7558126,-0.217872,0.100556,9.775525,9.778470,1.406252,155.224854
7.7608175,-0.217872,0.107739,9.780313,9.783333,1.423541,153.687347
7.7658224,-0.198719,0.112527,9.782708,9.785374,1.337352,150.478638
7.7708268,-0.169988,0.071826,9.753978,9.755724,1.084081,157.094223
7.7758322,-0.184354,0.059855,9.730036,9.731966,1.141239,162.012665
7.7808371,-0.177171,0.028730,9.696517,9.698177,1.060171,170.788971
7.7858114,-0.165200,0.031125,9.701305,9.702762,0.992684,169.330215
7.7908158,-0.189142,0.062249,9.730036,9.732073,1.172364,161.782898
7.7958212,-0.179565,0.081403,9.730036,9.732033,1.160790,155.613632
7.8008261,-0.177171,0.081403,9.725247,9.727201,1.148418,155.323135
7.8058310,-0.165200,0.043096,9.727641,9.729139,1.005610,165.379120
7.8108358,-0.172383,0.023942,9.732430,9.733986,1.024693,172.092834
7.8158102,-0.150835,0.023942,9.715671,9.716871,0.900703,170.980682
7.8208151,-0.143652,0.019154,9.689334,9.690418,0.857065,172.405350
7.8258200,-0.146046,0.021548,9.718064,9.719186,0.870431,171.607071
7.8308249,-0.117316,0.023942,9.706094,9.706832,0.706652,168.465378
7.8358297,-0.112527,0.026336,9.713276,9.713964,0.681849,166.827454
7.8408341,-0.134075,0.019154,9.698911,9.699856,0.799908,171.869904
7.8458090,-0.131681,0.019154,9.758766,9.759673,0.781095,171.724106
7.8508139,-0.122104,0.095768,9.732430,9.733666,0.913431,141.892426
7.8558187,-0.122104,0.074220,9.732430,9.733479,0.841164,148.706955
7.8608232,-0.122104,0.093374,9.746795,9.748007,0.903523,142.594650
7.8658285,-0.090980,0.079009,9.739613,9.740358,0.709140,139.028259
7.8708334,-0.105345,0.083797,9.698911,9.699845,0.795493,141.499344
7.8758082,-0.102951,0.057461,9.737218,9.737932,0.694080,150.832382
7.8808126,-0.098162,0.043096,9.715671,9.716262,0.632110,156.297348
7.8858175,-0.090980,0.093374,9.706094,9.706969,0.769485,134.255936
7.8908224,-0.129287,0.124498,9.780313,9.781960,1.051461,136.080917
7.8958273,-0.112527,0.119710,9.763555,9.764936,0.963880,133.228531
7.9008322,-0.126893,0.102951,9.789890,9.791254,0.956339,140.946869
7.9058371,-0.086191,0.105345,9.756371,9.757320,0.799174,129.289398
7.9108114,-0.083797,0.076614,9.737218,9.737880,0.667933,137.563766
7.9158163,-0.083797,0.081403,9.737218,9.737919,0.687565,135.830322
7.9208212,-0.093374,0.067038,9.751583,9.752261,0.675506,144.323593
7.9258256,-0.076614,0.081403,9.768343,9.768983,0.655811,133.264297
7.9308310,-0.071826,0.076614,9.768343,9.768908,0.616120,133.152390
7.9358358,-0.067038,0.074220,9.780313,9.780825,0.585840,132.089157
7.9408102,-0.083797,0.081403,9.797073,9.797770,0.682996,135.830322
7.9458146,-0.079009,0.086191,9.804255,9.804953,0.683283,132.510452
7.9508195,-0.064643,0.088585,9.813833,9.814445,0.640108,126.119339
7.9558249,-0.055067,0.088585,9.770737,9.771294,0.611658,121.865974
7.9608297,-0.062249,0.071826,9.758766,9.759229,0.557780,130.914383
7.9658346,-0.052672,0.055067,9.765948,9.766246,0.447187,133.726974
7.9708090,-0.067038,0.076614,9.758766,9.759297,0.597744,131.185928
7.9758139,-0.045490,0.071826,9.775525,9.775894,0.497715,122.347443
7.9808187,-0.045490,0.081403,9.753978,9.754424,0.548226,119.197487
7.9858236,-0.045490,0.081403,9.780313,9.780758,0.546081,119.197487
7.9908285,-0.033519,0.093374,9.761160,9.761664,0.582491,109.746834
7.9958329,-0.016759,0.088585,9.765948,9.766364,0.528601,100.713120
8.0008078,-0.035913,0.064643,9.756371,9.756652,0.434312,119.054604
8.0058126,-0.040701,0.071826,9.737218,9.737568,0.485778,119.538780
8.0108175,-0.026336,0.093374,9.746795,9.747277,0.570269,105.751175
8.0158224,-0.043096,0.083797,9.744401,9.744857,0.554261,117.216110
8.0208273,-0.033519,0.100556,9.730036,9.730614,0.624323,108.434952
8.0258322,-0.031125,0.090980,9.710882,9.711358,0.567173,108.886086
8.0308371,-0.033519,0.088585,9.773131,9.773590,0.554966,110.725563
8.0358114,-0.021548,0.098162,9.751583,9.752101,0.590498,102.380753
8.0408163,-0.038307,0.093374,9.744401,9.744924,0.593473,112.306206
8.0458212,-0.023942,0.074220,9.758766,9.759078,0.457996,107.878693
8.0508261,-0.023942,0.076614,9.730036,9.730367,0.472712,107.354027
8.0558310,-0.045490,0.098162,9.734824,9.735425,0.636429,114.863693
8.0608358,-0.028730,0.095768,9.744401,9.744914,0.587841,106.699242
8.0658102,-0.059855,0.083797,9.761160,9.761703,0.604579,125.537682
8.0708151,-0.067038,0.093374,9.737218,9.737897,0.676664,125.676407
8.0758200,-0.067038,0.083797,9.749189,9.749780,0.630560,128.659805
8.0808249,-0.064643,0.062249,9.768343,9.768755,0.526376,136.080917
8.0858297,-0.074220,0.062249,9.768343,9.768824,0.568207,140.013107
8.0908346,-0.064643,0.069432,9.761160,9.761621,0.557078,132.954590
8.0958090,-0.064643,0.076614,9.785102,9.785616,0.587175,130.156006
8.1008139,-0.069432,0.083797,9.763555,9.764161,0.638578,129.644180
8.1058187,-0.090980,0.074220,9.768343,9.769049,0.688702,140.792801
8.1108236,-0.093374,0.079009,9.753978,9.754745,0.718461,139.763641
8.1158285,-0.081403,0.064643,9.756371,9.756925,0.610056,141.546295
8.1208334,-0.086191,0.069432,9.751583,9.752212,0.650418,141.146622
8.1258078,-0.076614,0.076614,9.765948,9.766549,0.635506,135.000000
8.1308126,-0.093374,0.083797,9.751583,9.752390,0.737013,138.094055
8.1358175,-0.076614,0.079009,9.744401,9.745023,0.647101,134.118591
8.1408224,-0.105345,0.067038,9.761160,9.761959,0.733020,147.528809
8.1458273,-0.117316,0.069432,9.775525,9.776476,0.799174,149.381393
8.1508322,-0.102951,0.074220,9.777920,9.778743,0.743358,144.211029
8.1558371,-0.102951,0.093374,9.765948,9.766937,0.815414,137.792709
8.1608114,-0.117316,0.090980,9.770737,9.771864,0.870207,142.206055
8.1658163,-0.119710,0.086191,9.780313,9.781425,0.863887,144.246109
8.1708212,-0.129287,0.093374,9.768343,9.769645,0.935236,144.162338
8.1758261,-0.134075,0.081403,9.753978,9.755239,0.921111,148.736267
8.1808310,-0.122104,0.088585,9.739613,9.740781,0.887352,144.039490
8.1858358,-0.112527,0.086191,9.713276,9.714310,0.835797,142.549423
8.1908102,-0.126893,0.076614,9.708488,9.709620,0.874916,148.877533
8.1958151,-0.110133,0.071826,9.722853,9.723742,0.774807,146.888657
8.2008200,-0.124498,0.088585,9.727641,9.728841,0.899834,144.566681
8.2058249,-0.131681,0.110133,9.718064,9.719581,1.012011,140.092117
8.2108297,-0.153229,0.083797,9.715671,9.717240,1.029836,151.326859
8.2158346,-0.150835,0.067038,9.718064,9.719466,0.973174,156.037506
8.2208090,-0.167594,0.086191,9.698911,9.700742,1.113291,152.783890
8.2258139,-0.181959,0.088585,9.718064,9.720171,1.192882,154.041229
8.2308187,-0.177171,0.071826,9.718064,9.719944,1.126744,157.932098
8.2358236,-0.184354,0.067038,9.725247,9.727225,1.155383,160.016891
8.2408285,-0.184354,0.090980,9.730036,9.732207,1.210307,153.733368
8.2458334,-0.160412,0.069432,9.734824,9.736393,1.028505,156.595306
8.2508078,-0.165200,0.071826,9.737218,9.738884,1.059802,156.501434
8.2558126,-0.167594,0.064643,9.739613,9.741269,1.056659,158.907669
8.2608175,-0.172383,0.093374,9.722853,9.724830,1.155383,151.557068
8.2658224,-0.189142,0.088585,9.727641,9.729883,1.230034,154.903748
8.2708273,-0.193930,0.081403,9.739613,9.741883,1.237172,157.229614
8.2758322,-0.201113,0.076614,9.753978,9.756351,1.263930,159.145538
8.2808371,-0.186748,0.093374,9.742006,9.744244,1.227804,153.434952
8.2858114,-0.174777,0.079009,9.742006,9.743895,1.127959,155.674423
8.2908163,-0.179565,0.074220,9.732430,9.734368,1.143637,157.543060
8.2958212,-0.179565,0.079009,9.730036,9.732014,1.155213,156.250504
8.3008261,-0.174777,0.071826,9.727641,9.729476,1.112763,157.659348
8.3058310,-0.153229,0.107739,9.761160,9.762957,1.099317,144.887985
8.3108358,-0.165200,0.090980,9.744401,9.746226,1.108888,151.157333
8.3158102,-0.169988,0.110133,9.744401,9.746506,1.190747,147.061310
8.3208151,-0.189142,0.093374,9.744401,9.746684,1.240173,153.725784
8.3258200,-0.158017,0.079009,9.734824,9.736427,1.039670,153.434952
8.3308249,-0.162806,0.093374,9.737218,9.739027,1.104467,150.164459
8.3358297,-0.155623,0.090980,9.725247,9.726918,1.062016,149.688782
8.3408346,-0.162806,0.067038,9.710882,9.712478,1.038540,157.619858
8.3458090,-0.148441,0.083797,9.734824,9.736316,1.002882,150.554565
8.3508139,-0.148441,0.088585,9.739613,9.741147,1.017026,149.172333
8.3558187,-0.138864,0.102951,9.753978,9.755509,1.015293,143.447525
8.3608236,-0.131681,0.107739,9.753978,9.755462,0.999364,140.710602
8.3658285,-0.126893,0.090980,9.727641,9.728894,0.919623,144.360184
8.3708334,-0.124498,0.093374,9.746795,9.748037,0.914930,143.130096
8.3758078,-0.112527,0.093374,9.725247,9.726346,0.861165,140.314545
8.3808126,-0.122104,0.107739,9.732430,9.733792,0.958792,138.576340
8.3858175,-0.088585,0.112527,9.746795,9.747847,0.841629,128.211029
8.3908224,-0.129287,0.098162,9.727641,9.728995,0.955930,142.792084
8.3958273,-0.105345,0.110133,9.730036,9.731229,0.897221,133.726974
8.4008322,-0.110133,0.107739,9.734824,9.736043,0.906550,135.629593
8.4058371,-0.102951,0.093374,9.737218,9.738210,0.817810,137.792709
8.4108114,-0.095768,0.098162,9.746795,9.747760,0.806243,134.292679
8.4158163,-0.102951,0.095768,9.742006,9.743021,0.826852,137.070038
8.4208212,-0.124498,0.086191,9.732430,9.733607,0.891313,145.304840
8.4258261,-0.110133,0.090980,9.746795,9.747842,0.839767,140.440338
8.4308310,-0.090980,0.110133,9.758766,9.759812,0.838835,129.559677
8.4358358,-0.093374,0.088585,9.761160,9.762009,0.755629,136.507431
8.4408102,-0.112527,0.098162,9.765948,9.767090,0.876033,138.900497
8.4458151,-0.093374,0.095768,9.773131,9.774047,0.784345,134.274780
8.4508200,-0.107739,0.098162,9.765948,9.767035,0.855008,137.662994
8.4558249,-0.110133,0.076614,9.775525,9.776445,0.786090,145.175507
8.4608297,-0.076614,0.083797,9.770737,9.771397,0.665879,132.436234
8.4658346,-0.083797,0.090980,9.773131,9.773914,0.725237,132.646698
8.4708090,-0.098162,0.107739,9.792285,9.793369,0.852716,132.337006
8.4758139,-0.107739,0.069432,9.816227,9.817063,0.747820,147.200470
8.4808187,-0.119710,0.023942,9.809045,9.809804,0.712718,168.690063
8.4858236,-0.102951,0.019154,9.823410,9.823968,0.610698,169.460815
8.4908285,-0.114922,-0.009577,9.801862,9.802540,0.674056,184.763641
8.4958334,-0.081403,0.016759,9.792285,9.792638,0.486583,168.366364
8.5008078,-0.079009,-0.009577,9.780313,9.780638,0.466462,186.911224
8.5058126,-0.074220,-0.011971,9.782708,9.782997,0.440575,189.162354
8.5108175,-0.090980,-0.009577,9.799467,9.799894,0.534857,186.009003
8.5158224,-0.083797,-0.035913,9.756371,9.756797,0.534857,203.198593
8.5208273,-0.069432,-0.026336,9.758766,9.759049,0.436559,200.772247
8.5258322,-0.064643,-0.033519,9.722853,9.723125,0.429328,207.407578
8.5308371,-0.059855,-0.023942,9.737218,9.737432,0.379492,201.801407
8.5358114,-0.052672,-0.035913,9.739613,9.739821,0.375344,214.286880
8.5408163,-0.064643,-0.043096,9.756371,9.756680,0.455854,213.690063
8.5458212,-0.093374,-0.052672,9.732430,9.733020,0.631181,209.427460
8.5508261,-0.062249,-0.038307,9.734824,9.735099,0.430239,211.607498
8.5558310,-0.047884,-0.011971,9.715671,9.715796,0.290740,194.036240
8.5608358,-0.052672,0.019154,9.718064,9.718226,0.331022,160.016891
8.5658102,-0.062249,0.028730,9.725247,9.725489,0.403483,155.224854
8.5708151,-0.071826,0.052672,9.696517,9.696926,0.526376,143.746155
8.5758200,-0.062249,0.050278,9.694122,9.694452,0.472712,141.072464
8.5808249,-0.086191,0.047884,9.706094,9.706594,0.581819,150.945404
8.5858297,-0.081403,0.000000,9.698911,9.699252,0.480920,180.000000
8.5908346,-0.069432,-0.019154,9.679757,9.680025,0.426126,195.422165
8.5958090,-0.062249,-0.031125,9.660604,9.660854,0.413068,206.565048
8.6008129,-0.028730,-0.064643,9.641450,9.641709,0.420114,246.037506
8.6058187,-0.028730,-0.035913,9.631873,9.631983,0.273398,231.340195
8.6108236,0.000000,-0.038307,9.655815,9.655890,0.226419,270.000000
8.6158285,-0.002394,-0.011971,9.691729,9.691736,0.071326,258.690063
8.6208334,-0.038307,0.011971,9.710882,9.710965,0.236563,162.645981
8.6258078,-0.038307,0.021548,9.718064,9.718163,0.258688,150.642242
8.6308126,-0.038307,0.052672,9.734824,9.735042,0.383084,126.027374
8.6358175,-0.047884,0.069432,9.739613,9.739978,0.496140,124.592285
8.6408224,-0.055067,0.071826,9.732430,9.732850,0.532658,127.476181
8.6458273,-0.074220,0.079009,9.739613,9.740215,0.637351,133.210098
8.6508322,-0.090980,0.095768,9.739613,9.740508,0.776825,133.531204
8.6558371,-0.083797,0.076614,9.751583,9.752244,0.667053,137.563766
8.6608114,-0.081403,0.093374,9.761160,9.761946,0.727124,131.081757
8.6658154,-0.045490,0.067038,9.797073,9.797408,0.473540,124.159698
8.6708212,-0.055067,0.083797,9.792285,9.792799,0.587175,123.310631
8.6758261,-0.040701,0.110133,9.804255,9.804958,0.686141,110.282562
8.6808310,-0.050278,0.112527,9.816227,9.817000,0.719277,114.075500
8.6858358,-0.071826,0.124498,9.835381,9.836431,0.837200,119.981636
8.6908102,-0.124498,0.119710,9.835381,9.836897,1.005999,136.123306
8.6958151,-0.141258,0.131681,9.830592,9.832489,1.125527,137.009552
8.7008200,-0.134075,0.098162,9.811439,9.812845,0.970153,143.790543
8.7058249,-0.141258,0.105345,9.830592,9.832171,1.026982,143.285797
8.7108297,-0.110133,0.110133,9.797073,9.798311,0.910857,135.000000
8.7158337,-0.124498,0.124498,9.818622,9.820200,1.027173,135.000000
8.7208090,-0.100556,0.119710,9.797073,9.798321,0.914288,130.030258
8.7258139,-0.088585,0.114922,9.818622,9.819695,0.846960,127.626236
8.7308187,-0.131681,0.112527,9.809045,9.810574,1.011431,139.484604
8.7358236,-0.129287,0.117316,9.821015,9.822567,1.018372,137.779160
8.7408276,-0.146046,0.102951,9.799467,9.801096,1.044552,144.819305
8.7458334,-0.136469,0.117316,9.787497,9.789151,1.053506,139.316025
8.7508078,-0.146046,0.119710,9.787497,9.789318,1.105353,140.659485
8.7558136,-0.148441,0.105345,9.777920,9.779613,1.066429,144.637543
8.7608175,-0.131681,0.069432,9.768343,9.769477,0.872901,152.198547
8.7658224,-0.141258,0.079009,9.758766,9.760109,0.950387,150.780746
8.7708273,-0.134075,0.081403,9.761160,9.762420,0.920474,148.736267
8.7758322,-0.129287,0.090980,9.732430,9.733713,0.930622,144.865799
8.7808371,-0.134075,0.086191,9.737218,9.738523,0.937952,147.264771
8.7858114,-0.122104,0.059855,9.742006,9.742955,0.799663,153.886093
8.7908163,-0.126893,0.069432,9.708488,9.709565,0.853634,151.313858
8.7958212,-0.146046,0.047884,9.710882,9.712098,0.906550,161.847290
8.8008261,-0.134075,0.019154,9.694122,9.695068,0.800397,171.869904
8.8058300,-0.141258,0.031125,9.670180,9.671262,0.856837,167.574051
8.8108358,-0.153229,0.016759,9.651027,9.652258,0.915143,173.758087
8.8158102,-0.153229,0.016759,9.648633,9.649864,0.915357,173.758087
8.8208141,-0.141258,0.057461,9.643845,9.645050,0.905902,157.864502
8.8258200,-0.146046,0.055067,9.667787,9.669046,0.924927,159.341095
8.8308249,-0.148441,0.028730,9.658210,9.659393,0.897003,169.045944
8.8358297,-0.138864,0.014365,9.655815,9.656824,0.828271,174.093857
8.8408346,-0.146046,0.023942,9.631873,9.633010,0.880267,170.690063
8.8458080,-0.150835,0.023942,9.651027,9.652235,0.906550,170.980682
8.8508139,-0.167594,0.043096,9.655815,9.657366,1.026792,165.579224
8.8558187,-0.143652,0.055067,9.631873,9.633101,0.914930,159.026505
8.8608236,-0.155623,0.043096,9.641450,9.642802,0.959608,164.521362
8.8658285,-0.158017,0.047884,9.660604,9.662014,0.978988,163.141602
8.8708324,-0.143652,0.038307,9.662998,9.664142,0.881378,165.068588
8.8758078,-0.134075,0.045490,9.672575,9.673611,0.838368,161.258667
8.8808126,-0.131681,0.043096,9.710882,9.711870,0.817331,161.878143
8.8858175,-0.134075,0.047884,9.722853,9.723895,0.838835,160.346176
8.8908224,-0.131681,0.069432,9.737218,9.738356,0.875810,152.198547
8.8958273,-0.153229,0.076614,9.742006,9.743512,1.007360,153.434952
8.9008322,-0.122104,0.050278,9.753978,9.754871,0.775564,157.619858
8.9058371,-0.138864,0.045490,9.737218,9.738315,0.859801,161.861923
8.9108124,-0.143652,0.074220,9.749189,9.750530,0.950181,152.676102
8.9158163,-0.150835,0.071826,9.782708,9.784135,0.978388,154.536652
8.9208212,-0.153229,0.071826,9.809045,9.810505,0.988536,154.885162
8.9258261,-0.131681,0.093374,9.816227,9.817554,0.942323,144.659897
8.9308310,-0.124498,0.081403,9.816227,9.817354,0.868180,146.821487
8.9358358,-0.131681,0.086191,9.823410,9.824671,0.917919,146.793427
8.9408102,-0.126893,0.100556,9.828198,9.829532,0.943776,141.604828
8.9458151,-0.141258,0.088585,9.842564,9.843976,0.970557,147.907410
8.9508200,-0.122104,0.071826,9.840169,9.841188,0.824720,149.534454
8.9558249,-0.138864,0.086191,9.847352,9.848708,0.950799,148.172562
8.9608288,-0.117316,0.102951,9.840169,9.841407,0.908706,138.731400
8.9658346,-0.126893,0.102951,9.835381,9.836738,0.951827,140.946869
8.9708090,-0.129287,0.083797,9.825804,9.827011,0.898093,147.050781
8.9758148,-0.119710,0.062249,9.830592,9.831518,0.786339,152.525574
8.9808187,-0.098162,0.059855,9.809045,9.809719,0.671730,148.626999
8.9858236,-0.102951,0.076614,9.804255,9.805096,0.750171,143.343887
8.9908285,-0.098162,0.064643,9.804255,9.804960,0.686996,146.633636
