Keuwl Accelerometer Data File
2023-11-03 02:24:32

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
3.7449949,-0.627281,0.409408,9.801862,9.830441,4.370047,146.868652
3.7500000,-0.660800,0.416591,9.830592,9.861579,4.543252,147.771240
3.7549744,-0.624887,0.397437,9.866506,9.894259,4.292495,147.543015
3.7599792,-0.608127,0.402226,9.933543,9.960265,4.197920,146.518661
3.7649841,-0.591368,0.387861,9.926360,9.951521,4.075157,146.740311
3.7699888,-0.572214,0.380678,9.878476,9.902355,3.979805,146.365295
3.7749939,-0.555455,0.356736,9.849746,9.871843,3.834358,147.289749
3.7799985,-0.567426,0.378284,9.821015,9.844665,3.972220,146.309937
3.7849729,-0.569820,0.344765,9.828198,9.850739,3.876715,148.824295
3.7899780,-0.574608,0.347159,9.861717,9.884542,3.894405,148.861023
3.7949829,-0.596156,0.330400,9.900024,9.923460,3.938505,151.004044
3.7999876,-0.579397,0.344765,9.928755,9.951620,3.884738,149.245605
3.8049924,-0.577003,0.349553,9.923966,9.946870,3.888920,148.792130
3.8099976,-0.541090,0.351948,9.902418,9.923433,3.729511,146.958313
3.8149717,-0.567426,0.402226,9.890448,9.914873,4.022582,144.668671
3.8199768,-0.541090,0.426168,9.909601,9.933509,3.975965,141.775650
3.8249817,-0.555455,0.426168,9.892841,9.917583,4.048011,142.503082
3.8299863,-0.579397,0.416591,9.885659,9.911383,4.128866,144.283554
3.8349912,-0.596156,0.378284,9.821015,9.846362,4.111994,147.603317
3.8399963,-0.600945,0.366313,9.770737,9.796051,4.119940,148.635117
3.8450012,-0.584185,0.332794,9.715671,9.738906,3.958591,150.331039
3.8499753,-0.584185,0.332794,9.672575,9.695913,3.976162,150.331039
3.8549805,-0.586579,0.325611,9.651027,9.674317,3.976557,150.965256
3.8599854,-0.541090,0.335188,9.636662,9.657659,3.778853,148.223068
3.8649900,-0.517148,0.373495,9.624691,9.645808,3.791992,144.162338
3.8699949,-0.447716,0.387861,9.615114,9.633344,3.525367,139.097290
3.8750000,-0.380678,0.426168,9.629479,9.646420,3.396094,131.773087
3.8799744,-0.361524,0.409408,9.670180,9.685593,3.232708,131.445831
3.8849790,-0.339977,0.416591,9.706094,9.720977,3.170891,129.217606
3.8899841,-0.368707,0.418985,9.746795,9.762761,3.277277,131.347778
3.8949890,-0.380678,0.387861,9.765948,9.781058,3.185183,134.464539
3.8999937,-0.435745,0.375890,9.780313,9.797230,3.367437,139.217712
3.9049985,-0.433351,0.313640,9.773131,9.787761,3.133004,144.104599
3.9099731,-0.488417,0.337582,9.780313,9.798319,3.474009,145.348679
3.9149780,-0.512359,0.361524,9.770737,9.790838,3.672105,144.792923
3.9199829,-0.560243,0.351948,9.756371,9.778779,3.879493,147.862747
3.9249876,-0.565032,0.359130,9.742006,9.764984,3.931339,147.560242
3.9299927,-0.533907,0.371101,9.727641,9.749348,3.824079,145.198105
3.9349973,-0.474052,0.392649,9.691729,9.711256,3.634103,140.365631
3.9399717,-0.438139,0.371101,9.643845,9.660922,3.407260,139.735580
3.9449768,-0.378284,0.387861,9.624691,9.639928,3.221850,134.283844
3.9499812,-0.397437,0.378284,9.612720,9.628366,3.266806,136.414429
3.9549863,-0.433351,0.366313,9.586384,9.603163,3.387494,139.792038
3.9599912,-0.481235,0.366313,9.576807,9.595884,3.613463,142.721832
3.9649963,-0.536301,0.366313,9.581595,9.603581,3.877726,145.665527
3.9700010,-0.533907,0.397437,9.631873,9.654843,3.953046,143.336197
3.9749756,-0.567426,0.416591,9.636662,9.662337,4.177858,143.714737
3.9799805,-0.565032,0.428562,9.610326,9.636456,4.220393,142.820602
3.9849851,-0.584185,0.414197,9.588778,9.615481,4.271089,144.662735
3.9899902,-0.572214,0.440533,9.545682,9.572959,4.326309,142.408249
3.9949951,-0.548272,0.447716,9.495404,9.521751,4.263286,140.765137
4.0000000,-0.548272,0.454898,9.449914,9.476730,4.311344,140.317703
4.0049744,-0.502782,0.430956,9.406818,9.430099,4.026814,139.398712
4.0099792,-0.450110,0.414197,9.416395,9.436241,3.716626,137.379349
4.0149837,-0.471658,0.371101,9.406818,9.425943,3.650500,141.804260
4.0199890,-0.495600,0.332794,9.418790,9.437689,3.626553,146.118729
4.0249939,-0.536301,0.318429,9.406818,9.427473,3.793386,149.300278
4.0299988,-0.562637,0.328006,9.392453,9.415006,3.966547,149.758728
4.0349731,-0.581791,0.359130,9.390059,9.414917,4.164430,148.313629
4.0399780,-0.593762,0.373495,9.392453,9.418611,4.271134,147.828781
4.0449829,-0.572214,0.409408,9.394848,9.421158,4.282994,144.416992
4.0499878,-0.569820,0.433351,9.411607,9.438794,4.349786,142.746857
4.0549927,-0.567426,0.445322,9.461885,9.489340,4.359457,141.874817
4.0599976,-0.572214,0.430956,9.507375,9.534324,4.308890,143.015198
4.0649719,-0.584185,0.421380,9.562442,9.589532,4.307708,144.196655
4.0699768,-0.560243,0.409408,9.648633,9.673552,4.113375,143.841812
4.0749817,-0.572214,0.378284,9.751583,9.775680,4.023749,146.531799
4.0799861,-0.584185,0.387861,9.806650,9.831688,4.089931,146.418442
4.0849915,-0.577003,0.366313,9.794679,9.818495,3.991499,147.590378
4.0899963,-0.548272,0.366313,9.737218,9.759519,3.874038,146.252228
4.0950012,-0.536301,0.368707,9.686940,9.708777,3.843590,145.491470
4.0999756,-0.541090,0.395043,9.627085,9.650368,3.980839,143.867249
4.1049805,-0.538695,0.373495,9.603143,9.625489,3.904950,145.265137
4.1099854,-0.507571,0.349553,9.593566,9.613340,3.675570,145.445618
4.1149898,-0.507571,0.332794,9.581595,9.600800,3.624554,146.748734
4.1199951,-0.488417,0.296881,9.576807,9.593848,3.415524,148.706955
4.1250000,-0.433351,0.260968,9.598354,9.611675,3.016880,148.943222
4.1299744,-0.435745,0.258574,9.636662,9.649973,3.009799,149.314835
4.1349792,-0.387861,0.256180,9.706094,9.717217,2.741740,146.555481
4.1399841,-0.349553,0.246603,9.763555,9.772922,2.508739,144.797821
4.1449890,-0.335188,0.251391,9.792285,9.801245,2.450084,143.130096
4.1499939,-0.366313,0.248997,9.780313,9.790338,2.592991,145.794540
4.1549988,-0.373495,0.268151,9.789890,9.800681,2.688899,144.323593
4.1599731,-0.375890,0.282516,9.770737,9.782044,2.755201,143.071762
4.1649780,-0.354342,0.304064,9.768343,9.779495,2.736523,139.366837
4.1699829,-0.335188,0.325611,9.773131,9.784297,2.737525,135.830322
4.1749878,-0.332794,0.337582,9.770737,9.782229,2.777631,134.590759
4.1799927,-0.325611,0.347159,9.739613,9.751236,2.797784,133.165527
4.1849976,-0.330400,0.351948,9.710882,9.722874,2.845926,133.191254
4.1899719,-0.359130,0.320823,9.696517,9.708467,2.843173,138.224518
4.1949768,-0.380678,0.301669,9.713276,9.725413,2.862796,141.604828
4.1999817,-0.438139,0.287304,9.744401,9.758476,3.077716,146.745636
4.2049861,-0.466869,0.320823,9.753978,9.770413,3.323781,145.503952
4.2099915,-0.505177,0.313640,9.773131,9.791204,3.481778,148.165802
4.2149963,-0.509965,0.325611,9.782708,9.801401,3.539170,147.441864
4.2200012,-0.531513,0.325611,9.806650,9.826440,3.636904,148.507843
4.2249756,-0.533907,0.311246,9.799467,9.818935,3.608637,149.759537
4.2299805,-0.493206,0.301669,9.799467,9.816507,3.376436,148.547943
4.2349849,-0.442927,0.308852,9.794679,9.809551,3.155419,145.112045
4.2399902,-0.407014,0.304064,9.777920,9.791110,2.974404,143.238098
4.2449951,-0.409408,0.304064,9.751583,9.764909,2.993625,143.399094
4.2500000,-0.442927,0.316035,9.749189,9.764361,3.194450,144.491623
4.2549744,-0.497994,0.304064,9.744401,9.761855,3.426799,148.592728
4.2599792,-0.521936,0.325611,9.773131,9.792474,3.601794,148.041885
4.2649841,-0.562637,0.335188,9.794679,9.816549,3.825359,149.215851
4.2699885,-0.577003,0.339977,9.797073,9.819937,3.910562,149.492920
4.2749939,-0.565032,0.354342,9.775525,9.798250,3.902994,147.907410
4.2799988,-0.524330,0.354342,9.730036,9.750594,3.721260,145.949203
4.2849731,-0.509965,0.347159,9.746795,9.766299,3.621690,145.754883
4.2899780,-0.514753,0.361524,9.751583,9.771850,3.690721,144.918655
4.2949829,-0.531513,0.387861,9.765948,9.788090,3.854528,143.880661
4.2999873,-0.538695,0.402226,9.775525,9.798615,3.934177,143.252533
4.3049927,-0.569820,0.411803,9.775525,9.800774,4.113565,144.144775
4.3099976,-0.588974,0.430956,9.821015,9.848094,4.249851,143.806793
4.3149719,-0.603339,0.450110,9.835381,9.864143,4.376540,143.275894
4.3199768,-0.577003,0.476446,9.864111,9.892452,4.338109,140.452621
4.3249817,-0.550666,0.497994,9.909601,9.937375,4.284686,137.875458
4.3299866,-0.505177,0.500388,9.900024,9.925527,4.108134,135.272842
4.3349915,-0.545878,0.478840,9.902418,9.929006,4.193906,138.742981
4.3399959,-0.505177,0.457293,9.849746,9.873288,3.957502,137.848190
4.3450007,-0.502782,0.445322,9.823410,9.846344,3.911314,138.468231
4.3499756,-0.483629,0.442927,9.777920,9.799888,3.837114,137.515259
4.3549800,-0.462081,0.426168,9.761160,9.781380,3.684668,137.315277
4.3599854,-0.474052,0.416591,9.746795,9.767204,3.704648,138.691391
4.3649898,-0.481235,0.385466,9.708488,9.728047,3.633942,141.305450
4.3699951,-0.493206,0.378284,9.682152,9.702084,3.673278,142.512146
4.3750000,-0.497994,0.375890,9.660604,9.680731,3.695333,142.954208
4.3799739,-0.497994,0.361524,9.679757,9.699299,3.637658,144.021790
4.3849792,-0.478840,0.375890,9.682152,9.701270,3.597660,141.868088
4.3899841,-0.469264,0.407014,9.708488,9.728340,3.660997,139.063370
4.3949890,-0.423774,0.409408,9.753978,9.771759,3.457004,135.987762
4.3999939,-0.402226,0.435745,9.763555,9.781547,3.475700,132.709396
4.4049983,-0.399832,0.457293,9.780313,9.799159,3.554020,131.164673
4.4099731,-0.418985,0.474052,9.785102,9.805534,3.699464,131.471481
4.4149780,-0.459687,0.483629,9.818622,9.841268,3.887661,133.546097
4.4199829,-0.502782,0.509965,9.828198,9.854255,4.167532,134.593658
4.4249873,-0.505177,0.488417,9.821015,9.846121,4.092421,135.966339
4.4299922,-0.490811,0.497994,9.825804,9.850650,4.070300,134.583817
4.4349976,-0.452504,0.514753,9.801862,9.825794,3.999782,131.317734
4.4399719,-0.411803,0.505177,9.775525,9.797228,3.814389,129.185745
4.4449763,-0.368707,0.476446,9.777920,9.796461,3.525701,127.735191
4.4499812,-0.330400,0.430956,9.756371,9.771472,3.185736,127.476181
4.4549861,-0.318429,0.399832,9.737218,9.750625,3.004917,128.534073
4.4599915,-0.287304,0.368707,9.713276,9.724517,2.755130,127.926460
4.4649963,-0.287304,0.368707,9.696517,9.707777,2.759886,127.926460
4.4700012,-0.263362,0.344765,9.672575,9.682300,2.568188,127.375809
4.4749756,-0.263362,0.349553,9.646238,9.656161,2.597743,126.995270
4.4799805,-0.268151,0.356736,9.607931,9.618290,2.659400,126.931374
4.4849854,-0.289698,0.366313,9.624691,9.636015,2.777983,128.338699
4.4899902,-0.337582,0.380678,9.634268,9.647694,3.023038,131.566376
4.4949946,-0.373495,0.402226,9.694122,9.709649,3.240692,132.878906
4.5000000,-0.368707,0.447716,9.775525,9.792716,3.395460,129.472458
4.5049744,-0.344765,0.454898,9.832987,9.849540,3.322191,127.158295
4.5099788,-0.306458,0.462081,9.856929,9.872511,3.219540,123.552834
4.5149837,-0.313640,0.450110,9.840169,9.855451,3.191078,124.869110
4.5199885,-0.275333,0.421380,9.821015,9.833906,2.933982,123.160965
4.5249939,-0.287304,0.411803,9.809045,9.821888,2.930377,124.902496
4.5299988,-0.284910,0.428562,9.821015,9.834489,2.999505,123.616135
4.5349727,-0.320823,0.445322,9.856929,9.872197,3.187026,125.770111
4.5399780,-0.277727,0.438139,9.871294,9.884914,3.008107,122.369781
4.5449829,-0.256180,0.440533,9.859323,9.872483,2.958765,120.178932
4.5499878,-0.237026,0.442927,9.842564,9.855375,2.921814,118.152802
4.5549927,-0.196325,0.466869,9.821015,9.834065,2.952075,112.807381
4.5599971,-0.162806,0.454898,9.770737,9.782675,2.830891,109.692024
4.5649719,-0.179565,0.426168,9.763555,9.774500,2.711733,112.848045
4.5699768,-0.198719,0.404620,9.751583,9.761997,2.646784,116.156776
4.5749817,-0.222661,0.411803,9.746795,9.758031,2.749867,118.399986
4.5799861,-0.222661,0.418985,9.737218,9.748772,2.789796,117.987450
4.5849910,-0.275333,0.402226,9.739613,9.751802,2.865120,124.392570
4.5899963,-0.248997,0.404620,9.713276,9.724888,2.800231,121.607506
4.5950012,-0.246603,0.407014,9.698911,9.710579,2.809026,121.210930
4.5999751,-0.251391,0.421380,9.670180,9.682621,2.904747,120.819916
4.6049805,-0.253785,0.476446,9.674969,9.690017,3.193531,118.042587
4.6099849,-0.275333,0.521936,9.658210,9.676221,3.496424,117.812675
4.6149902,-0.270545,0.521936,9.641450,9.659356,3.489249,117.399902
4.6199951,-0.263362,0.526724,9.634268,9.652249,3.497880,116.565048
4.6250000,-0.248997,0.545878,9.622296,9.640984,3.567986,114.519646
4.6299744,-0.239420,0.505177,9.634268,9.650474,3.320953,115.357849
4.6349792,-0.268151,0.490811,9.636662,9.652877,3.321484,118.649612
4.6399841,-0.277727,0.471658,9.634268,9.649803,3.251609,120.490959
4.6449890,-0.289698,0.474052,9.660604,9.676565,3.291345,121.429565
4.6499934,-0.275333,0.476446,9.674969,9.690605,3.255279,120.023163
4.6549983,-0.258574,0.462081,9.651027,9.665542,3.140431,119.230743
4.6599731,-0.229843,0.464475,9.603143,9.617116,3.089018,116.328293
4.6649776,-0.213084,0.478840,9.586384,9.600700,3.129378,113.989067
4.6699829,-0.203507,0.469264,9.586384,9.600020,3.054284,113.445099
4.6749878,-0.186748,0.457293,9.605537,9.618230,2.943841,112.213974
4.6799927,-0.179565,0.430956,9.605537,9.616877,2.782630,112.619865
4.6849976,-0.205901,0.404620,9.619903,9.630610,2.701971,116.970436
4.6899714,-0.169988,0.378284,9.651027,9.659933,2.460527,114.197586
4.6949768,-0.165200,0.371101,9.682152,9.690669,2.402407,113.996780
4.6999817,-0.153229,0.363919,9.703699,9.711729,2.330114,112.833656
4.7049866,-0.141258,0.373495,9.761160,9.769324,2.342596,110.716873
4.7099915,-0.124498,0.383072,9.801862,9.810135,2.353266,108.004166
4.7149959,-0.129287,0.387861,9.825804,9.834306,2.382610,108.434944
4.7200007,-0.146046,0.426168,9.821015,9.831342,2.626294,108.916412
4.7249756,-0.138864,0.407014,9.830592,9.839994,2.504913,108.838432
4.7299805,-0.141258,0.423774,9.832987,9.843128,2.601131,108.434952
4.7349849,-0.129287,0.426168,9.816227,9.826324,2.597667,106.876266
4.7399898,-0.126893,0.430956,9.768343,9.778668,2.633216,106.406769
4.7449951,-0.100556,0.442927,9.732430,9.743022,2.671957,102.790878
4.7500000,-0.079009,0.407014,9.698911,9.707768,2.447766,100.985497
4.7549739,-0.086191,0.397437,9.689334,9.697865,2.403385,102.236115
4.7599792,-0.100556,0.409408,9.708488,9.717636,2.486403,103.799484
4.7649841,-0.131681,0.416591,9.737218,9.747015,2.569103,107.541328
4.7699890,-0.174777,0.423774,9.706094,9.716912,2.703926,112.412689
4.7749939,-0.189142,0.462081,9.696517,9.709363,2.947628,112.260582
4.7799988,-0.220267,0.457293,9.684546,9.697838,3.000222,115.718971
4.7849731,-0.234632,0.450110,9.679757,9.693057,3.001788,117.531975
4.7899780,-0.234632,0.399832,9.737218,9.748248,2.725916,120.405533
4.7949829,-0.244209,0.387861,9.753978,9.764741,2.690427,122.195732
4.7999878,-0.234632,0.380678,9.756371,9.766614,2.624281,121.647697
4.8049922,-0.251391,0.359130,9.742006,9.751864,2.576483,124.992020
4.8099971,-0.277727,0.344765,9.744401,9.754453,2.601357,128.853378
4.8149719,-0.234632,0.356736,9.749189,9.758535,2.507802,123.333641
4.8199763,-0.225055,0.366313,9.753978,9.763448,2.523751,121.565697
4.8249817,-0.160412,0.361524,9.751583,9.759601,2.322626,113.927269
4.8299861,-0.126893,0.351948,9.742006,9.749187,2.199270,109.826477
4.8349915,-0.110133,0.339977,9.720459,9.727026,2.105521,107.949402
4.8399963,-0.124498,0.330400,9.701305,9.707728,2.084314,110.646988
4.8450012,-0.129287,0.337582,9.672575,9.679328,2.140369,110.955780
4.8499756,-0.158017,0.316035,9.631873,9.638351,2.100868,116.565048
4.8549805,-0.165200,0.301669,9.583989,9.590158,2.055285,118.705956
4.8599854,-0.172383,0.275333,9.540894,9.546422,1.950035,122.050148
4.8649902,-0.184354,0.280122,9.564836,9.570712,2.007889,123.349701
4.8699946,-0.184354,0.294487,9.564836,9.571143,2.080272,122.047234
4.8749995,-0.189142,0.301669,9.622296,9.628881,2.119141,122.087059
4.8799744,-0.184354,0.296881,9.684546,9.690848,2.066586,121.838943
4.8849792,-0.160412,0.294487,9.739613,9.745384,1.971991,118.577812
4.8899837,-0.148441,0.265756,9.785102,9.789836,1.781911,119.185913
4.8949885,-0.167594,0.246603,9.799467,9.804002,1.742711,124.200485
4.8999939,-0.191536,0.251391,9.792285,9.797384,1.848644,127.303947
4.9049988,-0.186748,0.277727,9.782708,9.788431,1.959346,123.917427
4.9099727,-0.213084,0.289698,9.773131,9.779746,2.107472,126.335869
4.9149780,-0.201113,0.289698,9.753978,9.760351,2.070654,124.768959
4.9199829,-0.169988,0.311246,9.749189,9.755637,2.083281,118.641327
4.9249878,-0.131681,0.347159,9.765948,9.773005,2.177357,110.772255
4.9299927,-0.081403,0.337582,9.749189,9.755372,2.039992,103.557198
4.9349976,-0.086191,0.342371,9.710882,9.717298,2.082059,104.130478
4.9399719,-0.098162,0.361524,9.672575,9.679827,2.217968,105.190887
4.9449768,-0.141258,0.351948,9.627085,9.634552,2.255940,111.868576
4.9499817,-0.162806,0.375890,9.631873,9.640580,2.435340,113.418449
4.9549866,-0.184354,0.373495,9.631873,9.640875,2.476148,116.270477
4.9599910,-0.201113,0.368707,9.634268,9.643417,2.496067,118.610458
4.9649959,-0.217872,0.375890,9.624691,9.634492,2.584599,120.097343
4.9700012,-0.225055,0.354342,9.634268,9.643408,2.494734,122.421066
4.9749751,-0.251391,0.351948,9.624691,9.634404,2.572985,125.537682
4.9799805,-0.244209,0.371101,9.624691,9.634938,2.642714,123.347496
4.9849854,-0.234632,0.392649,9.639056,9.649903,2.716925,120.860893
4.9899902,-0.225055,0.392649,9.691729,9.702290,2.673568,119.820068
4.9949951,-0.256180,0.418985,9.742006,9.754376,2.885816,121.442802
5.0000000,-0.248997,0.397437,9.775525,9.786769,2.746733,122.067390
5.0049744,-0.251391,0.411803,9.789890,9.801772,2.821472,121.402611
5.0099792,-0.246603,0.402226,9.818622,9.829950,2.751006,121.512260
5.0149841,-0.203507,0.407014,9.849746,9.860252,2.645231,116.565048
5.0199890,-0.198719,0.418985,9.880871,9.891747,2.687006,115.374321
5.0249934,-0.251391,0.383072,9.871294,9.881923,2.657633,123.274887
5.0299983,-0.289698,0.402226,9.859323,9.871776,2.878208,125.762871
5.0349731,-0.299275,0.368707,9.837775,9.849230,2.763571,129.065842
5.0399780,-0.306458,0.368707,9.856929,9.868582,2.784669,129.732300
5.0449824,-0.256180,0.378284,9.892841,9.903385,2.644121,124.106453
5.0499878,-0.237026,0.351948,9.883265,9.892369,2.458378,123.959061
5.0549922,-0.205901,0.351948,9.885659,9.894065,2.361900,120.329086
5.0599976,-0.241814,0.339977,9.888053,9.896851,2.416056,125.423012
5.0649714,-0.253785,0.356736,9.849746,9.859470,2.544990,125.428398
5.0699768,-0.304064,0.351948,9.799467,9.810498,2.717358,130.825226
5.0749812,-0.287304,0.363919,9.732430,9.743468,2.727639,128.290161
5.0799866,-0.299275,0.380678,9.696517,9.708600,2.858828,128.173141
5.0849915,-0.272939,0.375890,9.689334,9.700463,2.744880,125.983948
5.0899963,-0.289698,0.380678,9.713276,9.725049,2.819528,127.271362
5.0950007,-0.294487,0.347159,9.701305,9.711981,2.686714,130.307144
5.0999756,-0.308852,0.306458,9.672575,9.682356,2.575571,135.222946
5.1049805,-0.318429,0.313640,9.677363,9.687679,2.644343,135.434052
5.1099854,-0.292093,0.289698,9.660604,9.669359,2.438473,135.235794
5.1149898,-0.323217,0.287304,9.698911,9.708547,2.552976,138.366455
5.1199946,-0.318429,0.292093,9.718064,9.727666,2.545913,137.470047
5.1250000,-0.294487,0.306458,9.727641,9.736921,2.501707,133.858795
5.1299744,-0.311246,0.311246,9.727641,9.737595,2.590801,135.000000
5.1349788,-0.287304,0.311246,9.761160,9.770346,2.484671,132.709396
5.1399837,-0.289698,0.289698,9.763555,9.772146,2.402733,135.000000
5.1449890,-0.284910,0.306458,9.785102,9.794044,2.448646,132.913223
5.1499939,-0.299275,0.349553,9.797073,9.807875,2.689263,130.568954
5.1549988,-0.328006,0.351948,9.785102,9.796922,2.814734,132.983383
5.1599731,-0.371101,0.368707,9.730036,9.744088,3.077462,135.185425
5.1649780,-0.375890,0.366313,9.706094,9.720274,3.095222,135.739258
5.1699829,-0.344765,0.347159,9.660604,9.672985,2.899283,134.801743
5.1749878,-0.313640,0.323217,9.631873,9.642397,2.677153,134.138474
5.1799922,-0.275333,0.311246,9.643845,9.652794,2.467359,131.496475
5.1849971,-0.246603,0.284910,9.670180,9.677519,2.231428,130.877701
5.1899719,-0.246603,0.284910,9.684546,9.691873,2.228092,130.877701
5.1949768,-0.275333,0.258574,9.706094,9.713441,2.228619,136.797928
5.1999812,-0.272939,0.253785,9.722853,9.729993,2.195172,137.082565
5.2049861,-0.275333,0.282516,9.746795,9.754775,2.317733,134.262329
5.2099910,-0.251391,0.292093,9.794679,9.802258,2.253249,130.717117
5.2149963,-0.256180,0.332794,9.816227,9.825207,2.449844,127.588509
5.2200012,-0.239420,0.339977,9.821015,9.829814,2.424386,125.154175
5.2249756,-0.239420,0.371101,9.813833,9.823765,2.576559,122.828545
5.2299805,-0.253785,0.371101,9.801862,9.812167,2.626219,124.367088
5.2349854,-0.263362,0.368707,9.782708,9.793196,2.651882,125.537682
5.2399902,-0.318429,0.397437,9.761160,9.774436,2.986620,128.701874
5.2449951,-0.316035,0.423774,9.742006,9.756339,3.106082,126.714203
5.2498260,-0.325611,0.433351,9.722853,9.737950,3.190894,126.920509
5.2548003,-0.294487,0.428562,9.708488,9.722403,3.065799,124.494934
5.2598057,-0.260968,0.435745,9.718064,9.731328,2.991794,120.917442
5.2648106,-0.217872,0.430956,9.758766,9.770707,2.832965,116.819130
5.2698150,-0.203507,0.402226,9.794679,9.805046,2.635000,116.837234
5.2748199,-0.201113,0.383072,9.794679,9.804230,2.529252,117.699471
5.2798247,-0.167594,0.330400,9.804255,9.811253,2.164013,116.896233
5.2847996,-0.193930,0.320823,9.782708,9.789888,2.194548,121.152023
5.2898040,-0.237026,0.265756,9.753978,9.760476,2.090876,131.729507
5.2948089,-0.210690,0.253785,9.730036,9.735625,1.941586,129.699081
5.2998137,-0.205901,0.270545,9.732430,9.738366,2.000761,127.273384
5.3048186,-0.179565,0.280122,9.753978,9.759651,1.953745,122.660912
5.3098235,-0.158017,0.292093,9.773131,9.778772,1.946218,118.412659
5.3147979,-0.131681,0.311246,9.758766,9.764616,1.983371,112.932098
5.3198028,-0.117316,0.320823,9.761160,9.767136,2.004376,110.086037
5.3248076,-0.158017,0.328006,9.749189,9.755985,2.138722,115.722527
5.3298125,-0.167594,0.325611,9.763555,9.770420,2.148036,117.235146
5.3348169,-0.155623,0.339977,9.806650,9.813775,2.183371,114.595772
5.3398223,-0.165200,0.320823,9.813833,9.820465,2.105800,117.245087
5.3448272,-0.167594,0.325611,9.844957,9.851767,2.130379,117.235146
5.3498020,-0.208296,0.339977,9.878476,9.886519,2.311306,121.494804
5.3548064,-0.213084,0.318429,9.864111,9.871550,2.224400,123.789368
5.3598113,-0.222661,0.289698,9.852140,9.858913,2.123938,127.545700
5.3648162,-0.256180,0.289698,9.828198,9.835804,2.253336,131.486252
5.3698211,-0.289698,0.265756,9.782708,9.790604,2.301208,137.468109
5.3748260,-0.294487,0.241814,9.710882,9.718355,2.247073,140.609268
5.3798003,-0.275333,0.232238,9.658210,9.664925,2.135884,139.853104
5.3848052,-0.232238,0.239420,9.624691,9.630469,1.984851,134.127548
5.3898101,-0.210690,0.244209,9.610326,9.615736,1.922136,130.785828
5.3948150,-0.169988,0.237026,9.622296,9.626716,1.736185,125.647018
5.3998199,-0.141258,0.244209,9.622296,9.626431,1.679463,120.046432
5.4048247,-0.138864,0.270545,9.619903,9.624708,1.810673,117.170265
5.4097991,-0.141258,0.289698,9.629479,9.634871,1.916936,115.994019
5.4148040,-0.184354,0.296881,9.636662,9.642996,2.076883,121.838943
5.4198093,-0.220267,0.316035,9.641450,9.649142,2.287986,124.875328
5.4248137,-0.210690,0.344765,9.662998,9.671442,2.394410,121.429565
5.4298186,-0.201113,0.351948,9.667787,9.676281,2.400940,119.744881
5.4348235,-0.198719,0.395043,9.674969,9.685069,2.616961,116.703781
5.4397984,-0.181959,0.385466,9.694122,9.703489,2.517695,115.269638
5.4448028,-0.162806,0.378284,9.727641,9.736355,2.424224,113.286064
5.4498076,-0.107739,0.361524,9.775525,9.782802,2.210011,106.594757
5.4548125,-0.069432,0.363919,9.830592,9.837571,2.158308,100.801620
5.4598174,-0.043096,0.335188,9.837775,9.843578,1.967520,97.326408
5.4648223,-0.055067,0.363919,9.861717,9.868583,2.137349,98.604485
5.4698267,-0.021548,0.351948,9.890448,9.896730,2.041718,93.503532
5.4748015,-0.045490,0.344765,9.873688,9.879809,2.017030,97.516441
5.4798064,-0.071826,0.320823,9.873688,9.879160,1.907110,102.619324
5.4848118,-0.105345,0.311246,9.873688,9.879154,1.906083,108.698982
5.4898162,-0.131681,0.323217,9.921572,9.927709,2.014700,112.166344
5.4948211,-0.150835,0.328006,9.959879,9.966420,2.075940,114.695526
5.4998260,-0.119710,0.359130,9.955091,9.962285,2.177627,108.434952
5.5048008,-0.081403,0.342371,9.950302,9.956524,2.025647,103.374443
5.5098052,-0.100556,0.347159,9.904813,9.911405,2.089753,106.153931
5.5148101,-0.095768,0.318429,9.873688,9.879285,1.928743,106.738762
5.5198150,-0.102951,0.289698,9.864111,9.868901,1.785312,109.563782
5.5248199,-0.067038,0.306458,9.859323,9.864312,1.822416,102.339088
5.5298247,-0.064643,0.292093,9.832987,9.837537,1.742711,102.479073
5.5347991,-0.079009,0.299275,9.763555,9.768459,1.815746,104.788673
5.5398040,-0.071826,0.318429,9.684546,9.690045,1.930467,102.711136
5.5448089,-0.114922,0.342371,9.612720,9.619501,2.151587,108.555069
5.5498142,-0.122104,0.335188,9.569624,9.576271,2.134876,110.015961
5.5548191,-0.169988,0.351948,9.512163,9.520189,2.352850,115.780228
5.5598235,-0.172383,0.311246,9.509769,9.516422,2.142562,118.979706
5.5647979,-0.184354,0.320823,9.502586,9.509788,2.229848,119.882835
5.5698028,-0.196325,0.270545,9.562442,9.568283,2.002130,125.967033
5.5748072,-0.162806,0.263362,9.603143,9.608132,1.846632,121.723602
5.5798120,-0.117316,0.299275,9.672575,9.677915,1.903412,111.405174
5.5848174,-0.122104,0.320823,9.720459,9.726519,2.022553,110.836678
5.5898223,-0.141258,0.335188,9.777920,9.784682,2.130287,112.851944
5.5948272,-0.167594,0.344765,9.804255,9.811747,2.239046,115.924904
5.5998015,-0.201113,0.332794,9.854534,9.862203,2.259581,121.145264
5.6048064,-0.208296,0.323217,9.883265,9.890742,2.228092,122.799530
5.6098113,-0.203507,0.306458,9.892841,9.899679,2.129644,123.586647
5.6148162,-0.244209,0.313640,9.878476,9.886470,2.304182,127.905251
5.6198211,-0.227449,0.304064,9.859323,9.866632,2.205490,126.797646
