Keuwl Accelerometer Data File
2023-11-03 09:58:31

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
1.7650145,0.137549,-0.044539,-0.176411,-0.102634,0.981697,-0.792419
1.7700194,0.108819,-0.032568,-0.193170,-0.091719,1.085312,-0.625313
1.7750243,0.082483,-0.020597,-0.188382,-0.078913,1.063713,-0.472618
1.7799987,0.080088,-0.032568,-0.169228,-0.089130,0.946556,-0.457260
1.7850035,0.111213,-0.030174,-0.183593,-0.088552,1.030876,-0.639549
1.7900085,0.096848,-0.025386,-0.197958,-0.084764,1.116768,-0.556038
1.7950133,0.041781,-0.011020,-0.178805,-0.067683,1.013428,-0.236176
1.8000181,0.025022,0.005739,-0.162045,-0.049126,0.925140,-0.140846
1.8050231,0.010657,0.034470,-0.128527,-0.017149,0.746796,-0.061600
1.8099976,0.013051,0.029681,-0.116556,-0.020880,0.675247,-0.074776
1.8150024,0.015445,0.020104,-0.116556,-0.030475,0.670090,-0.087242
1.8200073,0.008262,0.017711,-0.130921,-0.033987,0.751801,-0.045097
1.8250123,-0.022862,0.008134,-0.128527,-0.042423,0.733383,0.137611
1.8300170,-0.042016,0.008134,-0.123738,-0.041394,0.706047,0.249107
1.8350219,-0.025256,-0.003838,-0.118950,-0.053387,0.671700,0.153656
1.8399962,0.036993,-0.006231,-0.135709,-0.058982,0.766457,-0.208908
1.8450012,0.025022,-0.037356,-0.169228,-0.092671,0.944740,-0.134521
1.8500061,0.022628,-0.039751,-0.169228,-0.094996,0.943542,-0.120155
1.8550107,0.022628,-0.049328,-0.157257,-0.103475,0.869049,-0.118729
1.8600157,0.008262,-0.063693,-0.159651,-0.117616,0.875717,-0.032318
1.8650206,-0.018074,-0.054116,-0.142892,-0.105836,0.783623,0.120476
1.8700255,-0.008497,-0.044539,-0.133315,-0.095710,0.732910,0.062759
1.8750000,-0.006103,-0.054116,-0.111767,-0.103316,0.602547,0.050339
1.8800048,-0.030045,-0.034963,-0.133315,-0.085540,0.738350,0.187157
1.8850098,-0.061170,-0.015808,-0.154863,-0.067412,0.873817,0.365326
1.8900145,-0.109054,-0.015808,-0.174016,-0.067363,0.985641,0.644653
1.8950194,-0.192851,-0.020597,-0.236266,-0.073755,1.345863,1.134529
1.9000244,-0.216793,0.000951,-0.233872,-0.050953,1.342644,1.267876
1.9049988,-0.262282,-0.008626,-0.250631,-0.059469,1.436317,1.535446
1.9100037,-0.279042,-0.018203,-0.269785,-0.069578,1.543388,1.636101
1.9150085,-0.281436,-0.006231,-0.260208,-0.056783,1.493355,1.646111
1.9200133,-0.300590,0.003345,-0.255419,-0.045785,1.470490,1.754272
1.9250182,-0.314955,0.015316,-0.231477,-0.031122,1.338036,1.833588
1.9300231,-0.322138,0.003345,-0.195564,-0.039632,1.125084,1.879456
1.9349974,-0.305378,0.032076,-0.159651,-0.008953,0.931770,1.772324
1.9400023,-0.298195,0.056018,-0.126132,0.017438,0.751183,1.722717
1.9450073,-0.324532,0.070383,-0.111767,0.034578,0.677185,1.869896
1.9500122,-0.338897,0.077565,-0.145286,0.039550,0.873436,1.950218
1.9550169,-0.372416,0.056018,-0.181199,0.017109,1.069725,2.151474
1.9600219,-0.429877,0.070383,-0.190776,0.034461,1.133614,2.477257
1.9649963,-0.444242,0.056018,-0.255419,0.015952,1.498535,2.566002
1.9700012,-0.453819,0.058412,-0.305698,0.015229,1.788956,2.620232
1.9750061,-0.444242,0.053623,-0.348793,0.006717,2.034706,2.567001
1.9800109,-0.427482,0.058412,-0.408648,0.006354,2.380760,2.468338
1.9850157,-0.425088,0.027287,-0.475686,-0.028790,2.756935,2.467224
1.9900206,-0.451424,-0.001443,-0.521176,-0.057964,3.012047,2.631828
1.9950256,-0.465790,-0.020597,-0.552300,-0.077539,3.187538,2.723511
2.0000000,-0.511279,-0.011020,-0.559483,-0.064837,3.232941,2.983322
2.0050049,-0.532827,-0.013414,-0.573848,-0.066163,3.316177,3.109444
2.0100098,-0.489732,-0.046933,-0.557089,-0.102174,3.208511,2.874519
2.0150144,-0.446636,-0.066087,-0.545118,-0.123915,3.132278,2.631653
2.0200193,-0.439453,-0.113971,-0.525964,-0.171163,3.005783,2.610184
2.0250244,-0.417906,-0.142701,-0.511599,-0.200573,2.911995,2.495712
2.0299988,-0.413117,-0.178615,-0.478080,-0.234828,2.702583,2.482529
2.0350037,-0.420300,-0.202557,-0.444561,-0.256182,2.496284,2.535149
2.0400085,-0.410723,-0.219316,-0.427802,-0.272515,2.390678,2.485466
2.0450134,-0.417906,-0.209739,-0.420619,-0.262020,2.351891,2.524017
2.0500181,-0.444242,-0.202557,-0.439773,-0.254147,2.468590,2.676956
2.0550230,-0.468184,-0.181008,-0.492445,-0.233972,2.787971,2.808922
2.0599976,-0.453819,-0.169038,-0.581031,-0.227656,3.314339,2.718750
2.0650024,-0.463395,-0.181008,-0.676799,-0.242838,3.877602,2.780640
2.0700073,-0.429877,-0.181008,-0.770173,-0.248295,4.429787,2.582596
2.0750122,-0.408329,-0.171432,-0.887489,-0.242736,5.125336,2.451241
2.0800169,-0.322138,-0.161855,-1.019170,-0.239909,5.904938,1.938416
2.0850220,-0.274253,-0.176220,-1.150851,-0.256337,6.685478,1.660278
2.0899963,-0.204822,-0.195374,-1.239436,-0.277632,7.213448,1.254745
2.0950012,-0.132996,-0.190585,-1.330416,-0.273737,7.753464,0.827072
2.1000061,-0.125813,-0.173826,-1.342387,-0.256921,7.821373,0.780334
2.1050107,-0.092294,-0.154673,-1.356752,-0.238638,7.902939,0.577377
2.1100156,-0.082717,-0.135519,-1.368723,-0.219455,7.969864,0.516571
2.1150205,-0.039622,-0.145096,-1.361541,-0.230747,7.929695,0.263855
2.1200256,-0.006103,-0.130731,-1.390271,-0.216393,8.096535,0.063202
2.1250000,0.022628,-0.173826,-1.383088,-0.260489,8.063591,-0.099915
2.1300049,0.075300,-0.157066,-1.361541,-0.245718,7.932724,-0.414467
2.1350098,0.120790,-0.140307,-1.296897,-0.231775,7.547470,-0.685524
2.1400146,0.166280,-0.118759,-1.222677,-0.212585,7.106224,-0.955986
2.1450195,0.221346,-0.082847,-1.134091,-0.178461,6.581238,-1.282120
2.1500244,0.221346,-0.078058,-1.071842,-0.174131,6.215042,-1.282265
2.1549988,0.185433,-0.046933,-0.959315,-0.142577,5.554932,-1.072777
2.1600034,0.120790,0.012922,-0.863547,-0.080782,4.999916,-0.699417
2.1650085,-0.049198,0.075171,-0.815663,-0.013576,4.729568,0.278275
2.1700134,-0.156938,0.106296,-0.762990,0.022866,4.430557,0.893150
2.1750181,-0.245523,0.123055,-0.719894,0.045062,4.186134,1.398056
2.1800230,-0.350868,0.106296,-0.695952,0.035142,4.046501,2.008835
2.1849976,-0.425088,0.106296,-0.707923,0.039661,4.116272,2.435150
2.1900024,-0.437059,0.087142,-0.724683,0.020881,4.209389,2.511734
2.1950073,-0.446636,0.041653,-0.758202,-0.024761,4.395386,2.585846
2.2000122,-0.417906,0.008134,-0.782144,-0.060863,4.528770,2.433434
2.2050173,-0.398752,-0.030174,-0.784538,-0.100451,4.536903,2.337563
2.2100217,-0.393964,-0.092423,-0.801297,-0.163271,4.626076,2.334473
2.2149961,-0.410723,-0.118759,-0.772567,-0.187656,4.453522,2.443512
2.2200012,-0.425088,-0.145096,-0.765384,-0.212705,4.407188,2.539017
2.2250061,-0.405935,-0.188191,-0.755808,-0.256766,4.343239,2.444061
2.2300107,-0.310166,-0.243258,-0.751019,-0.317812,4.304276,1.896896
2.2350156,-0.281436,-0.238469,-0.693558,-0.312884,3.962303,1.724045
2.2400208,-0.231158,-0.214527,-0.660039,-0.290519,3.767433,1.416985
2.2450254,-0.223975,-0.178615,-0.624126,-0.253608,3.562851,1.363312
2.2500000,-0.264677,-0.149884,-0.607367,-0.222057,3.471611,1.594940
2.2550049,-0.291013,-0.121154,-0.583425,-0.190839,3.338531,1.740570
2.2600098,-0.348474,-0.121154,-0.564271,-0.186447,3.226860,2.078598
2.2650268,-0.386781,-0.109182,-0.535541,-0.170583,3.062309,2.299034
2.2700317,-0.425088,-0.113971,-0.504416,-0.171060,2.879013,2.525864
2.2750366,-0.439453,-0.123548,-0.449350,-0.176428,2.553001,2.614304
2.2800109,-0.420300,-0.142701,-0.427802,-0.195564,2.419083,2.509811
2.2850161,-0.365233,-0.106789,-0.372735,-0.160001,2.108147,2.171608
2.2900207,-0.326926,-0.102000,-0.332034,-0.154827,1.870842,1.944931
2.2950256,-0.214398,-0.080452,-0.327245,-0.139268,1.849258,1.277565
2.3000305,-0.135390,-0.049328,-0.367947,-0.114696,2.098007,0.806374
2.3050354,-0.051593,-0.070875,-0.375129,-0.139786,2.130211,0.320091
2.3100097,-0.003709,-0.044539,-0.408648,-0.117170,2.335403,0.034729
2.3150148,0.017839,-0.025386,-0.446955,-0.100996,2.565331,-0.094315
2.3200197,0.008262,-0.001443,-0.475686,-0.078515,2.740662,-0.042107
2.3250246,-0.008497,0.056018,-0.533147,-0.023764,3.091690,0.046074
2.3300292,-0.027651,0.082354,-0.573848,0.001128,3.334229,0.152435
2.3350344,-0.044410,0.118267,-0.609761,0.035921,3.550323,0.242668
2.3400087,-0.075535,0.158968,-0.624126,0.077003,3.642685,0.413673
2.3450134,-0.092294,0.130238,-0.662434,0.047421,3.856102,0.515755
2.3500185,-0.135390,0.125449,-0.719894,0.042345,4.185646,0.764542
2.3550231,-0.152149,0.144603,-0.727077,0.061949,4.230408,0.856201
2.3600280,-0.233552,0.163756,-0.770173,0.083639,4.481094,1.317459
2.3650329,-0.267071,0.170939,-0.794115,0.091963,4.619377,1.506996
2.3700380,-0.319743,0.194881,-0.789326,0.118942,4.595688,1.799873
2.3750124,-0.343685,0.211640,-0.777355,0.137399,4.530014,1.930435
2.3800170,-0.331714,0.271496,-0.810874,0.195618,4.728218,1.842003
2.3850222,-0.317349,0.297832,-0.861152,0.220088,5.015343,1.752098
2.3900270,-0.269465,0.309803,-0.904248,0.228743,5.259460,1.478302
2.3950317,-0.274253,0.316985,-0.932978,0.235852,5.422043,1.503113
2.4000368,-0.271859,0.302620,-0.985651,0.221006,5.718796,1.493973
2.4050112,-0.279042,0.281073,-1.033535,0.199777,5.989342,1.541115
2.4100158,-0.233552,0.276284,-1.067054,0.192685,6.179237,1.285263
2.4150209,-0.197639,0.285861,-1.093390,0.200649,6.328156,1.079514
2.4200256,-0.195245,0.271496,-1.112544,0.186324,6.437233,1.069733
2.4250305,-0.113842,0.257131,-1.148457,0.168891,6.641975,0.611717
2.4300354,-0.046804,0.240371,-1.198735,0.150514,6.929237,0.234215
2.4350097,-0.022862,0.202064,-1.249013,0.112465,7.220016,0.104454
2.4400148,0.032204,0.151786,-1.299291,0.061973,7.514961,-0.203094
2.4450195,0.058541,0.096719,-1.347175,0.007750,7.799805,-0.347481
2.4500246,0.044175,0.051229,-1.371117,-0.036591,7.946846,-0.258514
2.4550292,0.044175,0.029681,-1.375906,-0.057954,7.978951,-0.255630
2.4600341,0.027416,0.048835,-1.356752,-0.039067,7.864006,-0.160995
2.4650085,-0.018074,0.087142,-1.328022,-0.000470,7.690643,0.096291
2.4700136,-0.046804,0.091930,-1.299291,0.004376,7.523895,0.261322
2.4750185,-0.044410,0.106296,-1.275349,0.018036,7.383698,0.244865
2.4800231,-0.070746,0.094325,-1.256196,0.006495,7.274765,0.399017
2.4850280,-0.037227,0.051229,-1.268167,-0.037388,7.349945,0.213394
2.4900331,-0.003709,0.024893,-1.299291,-0.063899,7.534615,0.023369
2.4950378,0.015445,0.017711,-1.299291,-0.071592,7.535835,-0.086876
2.5000122,0.065723,0.024893,-1.277743,-0.066157,7.409653,-0.380272
2.5050173,0.099242,0.041653,-1.237042,-0.050982,7.171120,-0.576881
2.5100222,0.151914,0.015316,-1.234648,-0.078140,7.160477,-0.880829
2.5150268,0.235712,0.020104,-1.258590,-0.073490,7.299248,-1.368813
2.5200317,0.278807,0.008134,-1.287320,-0.084815,7.468178,-1.619675
2.5250368,0.276413,-0.001443,-1.318445,-0.093529,7.651031,-1.605751
2.5300112,0.317114,-0.051722,-1.318445,-0.143682,7.659622,-1.844505
2.5350158,0.360210,-0.054116,-1.311262,-0.145988,7.617905,-2.097275
2.5400209,0.388940,-0.073270,-1.347175,-0.163733,7.831871,-2.267082
2.5450258,0.388940,-0.080452,-1.359146,-0.170515,7.903549,-2.267586
2.5500305,0.376969,-0.046933,-1.359146,-0.137154,7.896973,-2.195084
2.5550354,0.362604,-0.032568,-1.328022,-0.123934,7.712265,-2.110138
2.5600100,0.398517,-0.070875,-1.325628,-0.161894,7.704956,-2.323158
2.5650146,0.491891,-0.097212,-1.344781,-0.185952,7.822014,-2.874969
2.5700197,0.511045,-0.106789,-1.356752,-0.194675,7.894226,-2.989105
2.5750246,0.546958,-0.118759,-1.419001,-0.203399,8.263214,-3.202698
2.5800292,0.554140,-0.123548,-1.445338,-0.206888,8.419510,-3.245880
2.5850341,0.511045,-0.113971,-1.519558,-0.195037,8.854225,-2.990150
2.5900085,0.439219,-0.113971,-1.545894,-0.195181,9.009621,-2.566551
2.5950136,0.384152,-0.106789,-1.536317,-0.189304,8.951324,-2.241226
2.6000183,0.388940,-0.087635,-1.586596,-0.167387,9.240417,-2.268097
2.6050231,0.367393,-0.070875,-1.610538,-0.149500,9.375061,-2.140350
2.6100280,0.283596,-0.037356,-1.598567,-0.117202,9.293762,-1.647896
2.6150329,0.242894,-0.003838,-1.588990,-0.084253,9.226768,-1.410210
2.6200378,0.161491,0.017711,-1.572230,-0.063100,9.122223,-0.936737
2.6250124,0.094454,0.027287,-1.512375,-0.055663,8.771759,-0.547585
2.6300173,-0.010891,0.036864,-1.426184,-0.047472,8.268791,0.063126
2.6350219,-0.061170,0.060806,-1.356752,-0.024524,7.861229,0.350273
2.6400268,-0.082717,0.077565,-1.270561,-0.009493,7.359924,0.471542
2.6450319,-0.104265,0.125449,-1.215494,0.037966,7.036453,0.585594
2.6500366,-0.168909,0.168545,-1.141274,0.082568,6.606583,0.946281
2.6550109,-0.223975,0.209247,-1.083813,0.125329,6.276184,1.249809
2.6600161,-0.243129,0.257131,-1.031141,0.173975,5.975784,1.344978
2.6650209,-0.267071,0.307408,-0.995228,0.225494,5.772987,1.465523
2.6700258,-0.252706,0.324168,-0.949738,0.241742,5.516853,1.379631
2.6750305,-0.267071,0.367264,-0.928190,0.285721,5.397865,1.447685
2.6800356,-0.305378,0.436695,-0.911431,0.357314,5.308464,1.640511
2.6850100,-0.307772,0.494157,-0.897065,0.414992,5.232552,1.635880
2.6900146,-0.312561,0.522887,-0.882700,0.444139,5.155228,1.653404
2.6950197,-0.281436,0.573165,-0.882700,0.492633,5.159050,1.466820
2.7000246,-0.267071,0.618655,-0.925796,0.536782,5.398621,1.374985
2.7050292,-0.226369,0.644991,-0.968891,0.560725,5.635513,1.145378
2.7100341,-0.216793,0.661751,-1.009593,0.576853,5.858177,1.088821
2.7150087,-0.176091,0.661751,-1.047900,0.575029,6.067268,0.866882
2.7200134,-0.197639,0.676116,-1.055083,0.590335,6.106285,0.980888
2.7250185,-0.226369,0.707240,-1.093390,0.622903,6.314049,1.129311
2.7300231,-0.247917,0.707240,-1.110149,0.624055,6.405067,1.246254
2.7350280,-0.267071,0.719212,-1.107755,0.636953,6.391556,1.346870
2.7400329,-0.267071,0.731182,-1.119726,0.649002,6.455971,1.343567
2.7450380,-0.240735,0.743154,-1.095784,0.659476,6.325844,1.197830
2.7500124,-0.197639,0.757519,-1.064659,0.671683,6.157082,0.961235
2.7550170,-0.183274,0.743154,-1.076630,0.656750,6.222183,0.886948
2.7600222,-0.164120,0.776672,-1.035929,0.689337,6.001640,0.775833
2.7650268,-0.118630,0.759912,-1.007199,0.670844,5.846275,0.533691
2.7700317,-0.099477,0.750336,-0.971286,0.660727,5.651695,0.431961
2.7750366,-0.053987,0.709635,-0.964103,0.618591,5.611351,0.192574
2.7800109,-0.001314,0.688087,-0.923402,0.595893,5.388824,-0.090630
2.7850161,0.036993,0.690481,-0.865941,0.598108,5.075943,-0.299576
2.7900207,0.051358,0.671328,-0.837210,0.579142,4.917526,-0.375618
2.7950258,0.034599,0.661751,-0.813268,0.570404,4.785866,-0.282997
2.8000305,-0.015680,0.647386,-0.758202,0.558593,4.483376,-0.006317
2.8050354,-0.087506,0.618655,-0.640886,0.535826,3.837006,0.391685
2.8100097,-0.185668,0.637809,-0.513993,0.564271,3.148773,0.924820
2.8150148,-0.228764,0.640203,-0.406254,0.574490,2.562500,1.159698
2.8200197,-0.223975,0.688087,-0.387100,0.623161,2.474007,1.121216
2.8250244,-0.262282,0.836527,-0.312880,0.777737,2.126381,1.289078
2.8300292,-0.281436,1.119043,-0.296121,1.061345,2.138306,1.315216
2.8350344,-0.243129,1.356069,-0.315274,1.294494,2.316246,1.058136
2.8400087,-0.111448,1.451837,-0.401466,1.379610,2.781624,0.367783
2.8450134,0.077694,1.360857,-0.588213,1.275015,3.708534,-0.584564
2.8500185,0.242894,1.123832,-0.909036,1.028262,5.336830,-1.427467
2.8550229,0.278807,0.951448,-1.186764,0.856287,6.803146,-1.616005
2.8600280,0.238106,0.781461,-1.442943,0.693217,8.199234,-1.396751
2.8650329,0.166280,0.683298,-1.629691,0.604571,9.235703,-1.003448
2.8700380,0.096848,0.575560,-1.739824,0.504854,9.873344,-0.615067
2.8750122,0.051358,0.482185,-1.821227,0.418482,10.358223,-0.353569
2.8800173,0.010657,0.431907,-1.797285,0.367503,10.246269,-0.120331
2.8850222,-0.092294,0.467820,-1.622509,0.394928,9.262062,0.447144
2.8900268,-0.178485,0.522887,-1.404636,0.443116,8.040993,0.912880
2.8950317,-0.283830,0.601895,-0.992833,0.520462,5.765579,1.471565
2.9000368,-0.341291,0.640203,-0.626521,0.569654,3.765388,1.774040
2.9050112,-0.475366,0.652174,-0.320063,0.606524,2.102867,2.500351
2.9100158,-0.640566,0.652174,-0.066277,0.639690,0.733795,3.398132
2.9150209,-0.769853,0.666539,0.156383,0.688487,-0.450737,4.091347
2.9200258,-0.908717,0.637809,0.453264,0.712013,-2.049004,4.858772
2.9250305,-0.920688,0.613867,0.661560,0.720932,-3.176407,4.938278
2.9300354,-0.915900,0.618655,0.853096,0.757222,-4.187485,4.909378
2.9350097,-0.853650,0.613867,0.996748,0.772102,-4.956116,4.574799
2.9400148,-0.724363,0.561194,1.035055,0.715172,-5.225639,3.899910
2.9450195,-0.635778,0.527676,1.032661,0.674024,-5.256508,3.431374
2.9500244,-0.585500,0.458243,0.953653,0.586768,-4.911972,3.186928
2.9550292,-0.616624,0.367264,0.812395,0.474380,-4.239044,3.402954
2.9600341,-0.669297,0.283466,0.575369,0.357202,-3.016441,3.740166
2.9650085,-0.709998,0.173333,0.328766,0.216742,-1.733170,4.029510
2.9700136,-0.755488,0.079960,0.060615,0.096455,-0.280960,4.342499
2.9750185,-0.748305,0.010528,-0.145286,0.006583,0.856453,4.342598
2.9800234,-0.736334,-0.025386,-0.322457,-0.044513,1.861069,4.294891
2.9850280,-0.738729,-0.044539,-0.540329,-0.076536,3.118065,4.320183
2.9900331,-0.695633,-0.058905,-0.683981,-0.101271,3.949799,4.078529
2.9950378,-0.674085,-0.049328,-0.825239,-0.097819,4.774750,3.947929
3.0000122,-0.666903,-0.082847,-0.928190,-0.133490,5.373116,3.924965
3.0050173,-0.652537,-0.102000,-0.952132,-0.154146,5.512291,3.851860
3.0100222,-0.645355,-0.106789,-0.947344,-0.159551,5.483932,3.812546
3.0150270,-0.635778,-0.082847,-0.877912,-0.135767,5.078552,3.743546
3.0200317,-0.573529,-0.078058,-0.772567,-0.134356,4.461815,3.377953
3.0250368,-0.472972,-0.082847,-0.628915,-0.142445,3.618378,2.792885
3.0300109,-0.288619,-0.080452,-0.494839,-0.145925,2.830765,1.712715
3.0350158,-0.144967,-0.118759,-0.348793,-0.182178,1.958138,0.879837
3.0400209,-0.032439,-0.128336,-0.205141,-0.184757,1.109169,0.218277
3.0450256,0.060935,-0.178615,-0.121344,-0.229803,0.589081,-0.326584
3.0500305,0.094454,-0.207345,-0.032759,-0.250328,0.050201,-0.522453
3.0550354,0.087271,-0.252834,0.055827,-0.285840,-0.501595,-0.474464
3.0600100,0.075300,-0.303113,0.134836,-0.326268,-1.004097,-0.396629
3.0650146,0.060935,-0.394093,0.175537,-0.411161,-1.313866,-0.298004
3.0700197,0.084877,-0.420428,0.242575,-0.429016,-1.735802,-0.440224
3.0750244,0.125578,-0.532956,0.216238,-0.544754,-1.669174,-0.677345
3.0800292,0.173462,-0.621542,0.194691,-0.636032,-1.610619,-0.966728
3.0850341,0.192616,-0.726887,0.132441,-0.748729,-1.312202,-1.080261
3.0900085,0.190222,-0.767588,0.067798,-0.797087,-0.941948,-1.062881
3.0950136,0.161491,-0.858567,0.019914,-0.892790,-0.709587,-0.874092
3.1000183,0.159097,-0.944758,-0.032759,-0.984390,-0.438484,-0.851814
3.1050234,0.113607,-1.038133,-0.059095,-1.079405,-0.335976,-0.547546
3.1100280,0.082483,-1.119535,-0.059095,-1.159679,-0.394043,-0.333138
3.1150329,0.027416,-1.200938,-0.059095,-1.239182,-0.452621,0.044228
3.1200378,0.005868,-1.267976,-0.027970,-1.301563,-0.707603,0.201080
3.1250124,-0.051593,-1.330225,0.036673,-1.353562,-1.183853,0.601212
3.1300173,-0.077929,-1.335013,0.072586,-1.352723,-1.425247,0.779900
3.1350219,-0.144967,-1.378109,0.110893,-1.387368,-1.714912,1.245705
3.1400270,-0.200033,-1.390080,0.144412,-1.391793,-1.946198,1.622726
3.1450319,-0.274253,-1.397263,0.213844,-1.384617,-2.410263,2.128204
3.1500366,-0.336503,-1.382897,0.288064,-1.355119,-2.883278,2.542442
3.1550109,-0.405935,-1.366138,0.309612,-1.330067,-3.002693,3.001900
3.1600161,-0.475366,-1.335013,0.297641,-1.295537,-2.885971,3.450485
3.1650209,-0.499308,-1.282341,0.242575,-1.249855,-2.470894,3.578964
3.1700256,-0.537616,-1.275159,0.175537,-1.248874,-2.022423,3.829193
3.1750305,-0.551981,-1.284736,0.110893,-1.265728,-1.606186,3.930725
3.1800356,-0.547192,-1.236852,-0.013605,-1.234391,-0.751091,3.868546
3.1850097,-0.549587,-1.258399,-0.159651,-1.271400,0.193237,3.898026
3.1900146,-0.513674,-1.239245,-0.264996,-1.265719,0.897537,3.648300
3.1950197,-0.458607,-1.239245,-0.370341,-1.279234,1.590408,3.283653
3.2000241,-0.432271,-1.210515,-0.494839,-1.261470,2.425133,3.093559
3.2050292,-0.379598,-1.167419,-0.672010,-1.231824,3.607071,2.723938
3.2100341,-0.334109,-1.131507,-0.782144,-1.203160,4.339119,2.407982
3.2150087,-0.293407,-1.066863,-0.849181,-1.143057,4.788025,2.113564
3.2200134,-0.255100,-1.004614,-0.899460,-1.084208,5.121979,1.839691
3.2250185,-0.231158,-0.944758,-0.928190,-1.026228,5.312622,1.662750
3.2300234,-0.168909,-0.858567,-0.964103,-0.943789,5.547928,1.234985
3.2350280,-0.101871,-0.793924,-0.968891,-0.882277,5.581192,0.790436
3.2400329,-0.063564,-0.726887,-0.966497,-0.816772,5.568962,0.532120
3.2450380,-0.037227,-0.659849,-0.980862,-0.750796,5.661644,0.352264
3.2500124,-0.001314,-0.585629,-0.959315,-0.677607,5.530571,0.114281
3.2550170,0.070512,-0.499437,-0.930584,-0.593015,5.358131,-0.342361
3.2600222,0.087271,-0.401275,-0.901854,-0.494872,5.189911,-0.457085
3.2650270,0.118396,-0.305507,-0.877912,-0.399329,5.053719,-0.655632
3.2700317,0.187827,-0.214527,-0.808480,-0.307871,4.648590,-1.078239
3.2750366,0.274019,-0.118759,-0.734260,-0.210507,4.223824,-1.591949
3.2800109,0.353027,-0.046933,-0.686376,-0.136806,3.956467,-2.054810
3.2850161,0.374575,0.003345,-0.631309,-0.084274,3.646286,-2.177971
3.2900207,0.384152,0.058412,-0.566666,-0.026328,3.285255,-2.230141
3.2950256,0.388940,0.094325,-0.513993,0.012202,2.991516,-2.255432
3.3000305,0.384152,0.154180,-0.442167,0.075891,2.598259,-2.223885
3.3050354,0.364998,0.199670,-0.403860,0.123423,2.395348,-2.111488
3.3100097,0.353027,0.276284,-0.353582,0.203023,2.138397,-2.039543
3.3150148,0.376969,0.348110,-0.284150,0.279756,1.776375,-2.171120
3.3200197,0.427248,0.446272,-0.226689,0.382614,1.497940,-2.445869
3.3250246,0.503862,0.556406,-0.229083,0.493646,1.558983,-2.859360
3.3300292,0.582871,0.613867,-0.255419,0.550988,1.727715,-3.285675
3.3350344,0.664274,0.700058,-0.286544,0.637380,1.931877,-3.714340
3.3400085,0.731311,0.783854,-0.344005,0.719730,2.273323,-4.058952
3.3450134,0.752859,0.848498,-0.377524,0.783029,2.475014,-4.159393
3.3500185,0.786378,0.903564,-0.415831,0.837229,2.697044,-4.324783
3.3550234,0.834262,0.932295,-0.442167,0.866801,2.846130,-4.571869
3.3600280,0.843839,0.956237,-0.511599,0.887617,3.220703,-4.615982
3.3650329,0.874963,0.994545,-0.549906,0.925748,3.432961,-4.769585
3.3700380,0.903694,1.004122,-0.571454,0.936001,3.549179,-4.918289
3.3750122,0.925242,1.035246,-0.542724,0.969567,3.405373,-5.022026
3.3800173,0.956366,1.078341,-0.492445,1.016808,3.152817,-5.171387
3.3850222,1.006644,1.135802,-0.312880,1.087588,2.234886,-5.414322
3.3900268,0.989885,1.221993,-0.152469,1.183848,1.437561,-5.297928
3.3950317,0.980308,1.413529,0.029491,1.389403,0.595039,-5.186073
3.4000368,0.968337,1.626614,0.223421,1.619892,-0.264854,-5.059433
3.4050112,0.999462,1.798996,0.417351,1.815203,-1.113701,-5.160767
3.4100158,1.049740,1.803784,0.446082,1.826747,-1.247917,-5.405991
3.4150209,0.985097,1.734353,0.438899,1.752989,-1.258270,-5.109825
3.4200256,0.788772,1.643373,0.383833,1.645614,-1.050873,-4.159760
3.4250305,0.544564,1.590701,0.307218,1.575840,-0.709152,-2.947464
3.4300354,0.199798,1.593095,0.295247,1.573814,-0.650261,-1.217400
3.4350097,-0.063564,1.605066,0.338343,1.595407,-0.853668,0.101929
3.4400148,-0.257494,1.569153,0.371861,1.571107,-1.036522,1.080994
3.4450195,-0.346079,1.511692,0.405380,1.522740,-1.235428,1.541023
3.4500246,-0.405935,1.348886,0.481995,1.374926,-1.722267,1.892265
3.4550292,-0.468184,1.296214,0.584945,1.341061,-2.274437,2.228065
3.4600341,-0.494520,1.305791,0.699867,1.369325,-2.843353,2.359756
3.4650085,-0.518462,1.408741,0.877038,1.500725,-3.641357,2.445313
3.4700136,-0.518462,1.447048,1.066180,1.571411,-4.539276,2.431679
3.4750185,-0.425088,1.430289,1.286446,1.591237,-5.637947,1.964371
3.4800231,-0.288619,1.305791,1.477983,1.502554,-6.712227,1.303642
3.4850280,-0.173697,1.186081,1.624029,1.414153,-7.570992,0.738167
3.4900331,-0.142572,1.078341,1.774864,1.344953,-8.446487,0.597717
3.4950378,-0.118630,1.044823,1.899362,1.343405,-9.103340,0.478394
3.5000122,-0.116236,1.044823,1.978371,1.364135,-9.490776,0.465790
3.5050173,-0.042016,0.996939,1.980765,1.316347,-9.570877,0.082275
3.5100222,0.060935,0.922718,1.952035,1.234756,-9.534302,-0.454765
3.5150268,0.281201,0.779066,1.786835,1.050832,-8.906502,-1.629562
3.5200317,0.460766,0.570771,1.573751,0.797545,-8.089272,-2.620163
3.5250368,0.652303,0.391206,1.327148,0.570489,-7.014046,-3.711830
3.5300109,0.793561,0.237977,1.078151,0.373619,-5.847267,-4.546959
3.5350158,0.860598,0.101507,0.833942,0.196075,-4.647308,-4.973442
3.5400209,0.870175,-0.022991,0.510725,0.019287,-2.947426,-5.072243
