Keuwl Accelerometer Data File
2023-11-03 01:40:50

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
8.0751114,-1.762132,0.691924,8.437167,8.646945,12.646433,158.561905
8.0801163,-1.757344,0.519542,8.973468,9.158674,11.542070,163.530197
8.0851212,-1.683124,0.411803,9.435549,9.593334,10.405995,166.251770
8.0901260,-1.620875,0.296881,9.864111,10.000803,9.483921,169.620697
8.0951300,-1.561020,0.162806,10.292673,10.411648,8.670021,174.045898
8.1001358,-1.467646,0.038307,10.697293,10.797570,7.814695,178.504852
8.1051102,-1.364695,-0.165200,11.238382,11.322143,6.973642,186.902222
8.1101151,-1.192312,-0.294487,11.628637,11.693312,6.028866,193.873703
8.1151199,-1.007959,-0.375890,11.994950,12.043094,5.124838,200.451569
8.1201248,-0.814029,-0.435745,12.291832,12.326461,4.295733,208.159882
8.1251297,-0.624887,-0.445322,12.562376,12.585789,3.495360,215.475342
8.1301346,-0.502782,-0.404620,12.684481,12.700889,2.912688,218.825790
8.1351089,-0.375890,-0.320823,12.703634,12.713243,2.227741,220.480865
8.1401138,-0.215478,-0.213084,12.581530,12.585179,1.379843,224.679916
8.1451187,0.004788,-0.067038,12.246342,12.246526,0.314035,274.085602
8.1501236,0.220267,0.045490,11.863270,11.865401,1.086065,11.668775
8.1551285,0.335188,0.162806,11.444284,11.450350,1.864981,25.906507
8.1601334,0.464475,0.277727,10.941502,10.954877,2.831583,30.876812
8.1651077,0.572214,0.411803,10.364499,10.388448,3.891236,35.741257
8.1701126,0.548272,0.574608,9.696517,9.728989,4.682492,46.343578
8.1751175,0.481235,0.732626,9.169792,9.211592,5.460343,56.700577
8.1801224,0.397437,0.900220,8.669404,8.725075,6.475871,66.179054
8.1851273,0.248997,1.070208,8.188169,8.261565,7.643007,76.902451
8.1901321,0.117316,1.235408,7.661446,7.761298,9.200605,84.575386
8.1951370,0.016759,1.343147,7.323863,7.446025,10.392961,89.285118
8.2001114,-0.033519,1.443704,7.058106,7.204323,11.563182,91.330009
8.2051163,-0.107739,1.522712,6.902483,7.069267,12.470539,94.047203
8.2101212,-0.179565,1.592144,6.866570,7.051025,13.134328,96.434738
8.2151260,-0.272939,1.668759,6.904878,7.108909,13.760337,99.288940
8.2201309,-0.445322,1.683124,7.038953,7.251074,13.892892,104.819763
8.2251358,-0.636858,1.719037,7.213730,7.443022,14.258659,110.328331
8.2301102,-0.780510,1.692701,7.503428,7.731485,13.950860,114.754578
8.2351151,-0.900220,1.630451,7.745243,7.966025,13.520950,118.904373
8.2401199,-1.007959,1.563414,8.032547,8.245123,13.038672,122.810555
8.2451248,-1.074997,1.529895,8.312668,8.520367,12.676861,125.094200
8.2501297,-1.125275,1.501164,8.568848,8.771823,12.349672,126.855270
8.2551346,-1.108515,1.450886,8.827422,9.014280,11.686412,127.380783
8.2601089,-1.058237,1.400608,9.014170,9.183508,11.019979,127.073074
8.2651138,-1.005565,1.362301,9.165004,9.320103,10.467322,126.432411
8.2701187,-0.938527,1.312023,9.287108,9.426167,9.853789,125.577217
8.2751236,-0.902614,1.261744,9.344569,9.472469,9.426085,125.578796
8.2801285,-0.933739,1.233014,9.373300,9.500049,9.369826,127.135971
8.2851334,-0.957681,1.199495,9.358934,9.483965,9.313843,128.603973
8.2901077,-0.991199,1.165976,9.337387,9.461965,9.307742,130.367950
8.2951126,-1.084573,1.163582,9.299079,9.434145,9.706869,132.987244
8.3001175,-1.158794,1.165976,9.282320,9.426758,10.042751,134.822983
8.3051224,-1.211466,1.177947,9.294291,9.446642,10.304045,135.803696
8.3101273,-1.266533,1.165976,9.303867,9.461795,10.483007,137.367172
8.3151321,-1.312023,1.165976,9.342175,9.505638,10.640964,138.372955
8.3201370,-1.347936,1.194707,9.406818,9.577708,10.839594,138.448685
8.3251114,-1.359907,1.206678,9.459491,9.632621,10.879382,138.416580
8.3301163,-1.333570,1.216254,9.519346,9.688944,10.736050,137.634293
8.3351212,-1.290475,1.242591,9.548077,9.714685,10.626620,136.082962
8.3401260,-1.185130,1.228225,9.495404,9.647579,10.189954,133.976974
8.3451309,-1.084573,1.197101,9.449914,9.586982,9.700264,132.176575
8.3501358,-1.010353,1.168370,9.452309,9.577684,9.280888,130.851746
8.3551102,-0.943315,1.118092,9.481039,9.593230,8.771201,130.153763
8.3601151,-0.914585,1.122881,9.572019,9.680954,8.603411,129.162781
8.3651199,-0.893037,1.127669,9.672575,9.778950,8.458722,128.376831
8.3701248,-0.876278,1.156399,9.785102,9.892085,8.434194,127.153542
8.3751297,-0.881066,1.170765,9.914390,10.022079,8.406908,126.963516
8.3801346,-0.885855,1.194707,10.089166,10.198202,8.385882,126.556305
8.3851089,-0.861913,1.230620,10.201694,10.311734,8.377893,125.006981
8.3901138,-0.811634,1.261744,10.290278,10.399066,8.294863,122.751709
8.3951187,-0.735020,1.302446,10.295067,10.403126,8.265387,119.437698
8.4001236,-0.691924,1.321599,10.244789,10.352830,8.284772,117.634338
8.4051285,-0.629675,1.350330,10.168175,10.276753,8.336139,115.000206
8.4101334,-0.593762,1.398214,10.086772,10.200516,8.564354,113.008873
8.4151077,-0.600945,1.467646,10.005369,10.130279,9.006823,112.267220
8.4201126,-0.598550,1.508347,9.926360,10.058131,9.284614,111.644432
8.4251175,-0.622492,1.584962,9.821015,9.967545,9.836473,111.442383
8.4301224,-0.648829,1.642422,9.703699,9.863078,10.314158,111.556190
8.4351273,-0.641646,1.680730,9.610326,9.777266,10.603001,110.895172
8.4401321,-0.588974,1.714248,9.483433,9.655104,10.820637,108.961464
8.4451370,-0.548272,1.742979,9.334992,9.512133,11.074747,107.461510
8.4501114,-0.541090,1.740585,9.270349,9.447845,11.123656,107.268723
8.4551163,-0.553061,1.731008,9.272743,9.449128,11.087931,107.718788
8.4601212,-0.545878,1.714248,9.311050,9.483264,10.935835,107.663338
8.4651260,-0.560243,1.695095,9.421184,9.588843,10.730108,108.289154
8.4701309,-0.553061,1.683124,9.473856,9.638087,10.592268,108.190094
8.4751348,-0.509965,1.620875,9.540894,9.691024,10.098315,107.464790
8.4801102,-0.476446,1.587356,9.579201,9.721511,9.815660,106.707176
8.4851151,-0.416591,1.568202,9.655815,9.791199,9.539040,104.876961
8.4901190,-0.347159,1.572991,9.782708,9.914444,9.350551,102.445679
8.4951248,-0.330400,1.623269,9.890448,10.028216,9.508223,101.504814
8.5001297,-0.325611,1.726219,9.986216,10.139544,9.976754,100.682014
8.5051346,-0.373495,1.838747,10.046070,10.219786,10.579218,101.481995
8.5101089,-0.407014,1.984793,10.014946,10.217837,11.436972,101.588776
8.5151138,-0.454898,2.070984,9.974244,10.197129,12.001438,102.388466
8.5201187,-0.488417,2.114080,9.945514,10.179446,12.307110,103.008835
8.5251236,-0.588974,2.128445,9.890448,10.134008,12.587067,105.467590
8.5301285,-0.629675,2.059013,9.777920,10.012179,12.418591,107.004364
8.5351334,-0.615310,1.960851,9.701305,9.916595,11.960722,107.421715
8.5401077,-0.574608,1.838747,9.600749,9.792117,11.346023,107.354027
8.5451126,-0.500388,1.687912,9.493010,9.654878,10.506388,106.512665
8.5501175,-0.411803,1.520318,9.354146,9.485831,9.558124,105.155823
8.5551224,-0.308852,1.391031,9.291897,9.400517,8.718369,102.518364
8.5601273,-0.246603,1.256956,9.239224,9.327595,7.893145,101.099907
8.5651321,-0.189142,1.163582,9.200917,9.276129,7.301137,99.232758
8.5701370,-0.114922,1.070208,9.232041,9.294576,6.650069,96.129082
8.5751114,-0.090980,0.936133,9.320627,9.367962,5.762181,95.550957
8.5801163,-0.086191,0.758962,9.485827,9.516531,4.603726,96.479019
8.5851212,-0.079009,0.517148,9.703699,9.717791,3.085911,98.686356
8.5901260,-0.114922,0.239420,9.952697,9.956240,1.528543,115.641006
8.5951309,-0.210690,-0.162806,10.369287,10.372705,1.470868,217.694244
8.6001358,-0.265756,-0.466869,10.737994,10.751424,2.864027,240.350128
8.6051102,-0.328006,-0.727837,11.156980,11.185506,4.092851,245.740921
8.6101141,-0.335188,-0.976834,11.628637,11.674406,5.075126,251.060989
8.6151199,-0.306458,-1.101333,12.186486,12.239988,5.359097,254.450195
8.6201248,-0.296881,-1.110910,12.548011,12.600589,5.235961,255.037842
8.6251297,-0.275333,-1.072602,12.820951,12.868685,4.936497,255.603226
8.6301346,-0.260968,-0.972046,12.962208,13.001223,4.439856,254.972000
8.6351089,-0.184354,-0.830788,12.955026,12.982946,3.758329,257.488678
8.6401138,-0.143652,-0.612916,12.799402,12.814874,2.815707,256.809387
8.6451187,-0.138864,-0.409408,12.476185,12.483673,1.984654,251.264023
8.6501226,-0.143652,-0.260968,12.047623,12.051306,1.416512,241.169037
8.6551285,-0.181959,-0.160412,11.518504,11.521058,1.206421,221.398727
8.6601334,-0.280122,-0.057461,10.805033,10.808816,1.515945,191.592178
8.6651068,-0.378284,0.000000,10.240001,10.246985,2.115628,180.000000
8.6701126,-0.478840,0.023942,9.734824,9.746623,2.819528,177.137589
8.6751165,-0.608127,0.079009,9.282320,9.302555,3.779786,172.597519
8.6801224,-0.727837,0.146046,8.810662,8.841881,4.816132,168.653824
8.6851273,-0.833182,0.213084,8.501810,8.545197,5.776145,165.654266
8.6901321,-0.890643,0.282516,8.252813,8.305539,6.459438,162.400742
8.6951370,-0.938527,0.390255,8.066066,8.129855,7.182148,157.421661
8.7001114,-1.005565,0.507571,7.943961,8.023422,8.070395,153.217102
8.7051163,-1.034295,0.596156,7.879318,7.969242,8.615411,150.041321
8.7101212,-0.986411,0.663194,7.893683,7.982673,8.563230,146.085876
8.7151251,-0.897826,0.699107,7.943961,8.025045,8.151698,142.093292
8.7201309,-0.723049,0.703895,8.073248,8.136067,7.124556,135.769028
8.7251348,-0.541090,0.706290,8.233660,8.281592,6.167454,127.455788
8.7301102,-0.416591,0.725443,8.429984,8.471390,5.667179,119.866920
8.7351151,-0.280122,0.718261,8.664616,8.698847,5.084652,111.305786
8.7401190,-0.227449,0.694318,8.865729,8.895784,4.711145,108.138084
8.7451248,-0.181959,0.687136,9.179369,9.206850,4.427972,104.831970
8.7501287,-0.177171,0.608127,9.385271,9.406621,3.861025,106.242882
8.7551346,-0.229843,0.538695,9.574412,9.592309,3.500510,113.106323
8.7601089,-0.323217,0.421380,9.703699,9.718220,3.132504,127.489845
8.7651129,-0.440533,0.318429,9.852140,9.867125,3.158023,144.139618
8.7701187,-0.550666,0.239420,9.959879,9.977963,3.450144,156.501434
8.7751236,-0.620098,0.174777,10.031705,10.052371,3.674557,164.259338
8.7801285,-0.634463,0.138864,10.089166,10.110049,3.683286,167.654465
8.7851334,-0.584185,0.117316,10.110714,10.128256,3.372665,168.644913
8.7901077,-0.531513,0.098162,10.139444,10.153841,3.051462,169.536255
8.7951126,-0.471658,0.076614,10.184934,10.196136,2.686131,170.773651
8.8001175,-0.471658,0.107739,10.213664,10.225116,2.711950,167.132889
8.8051214,-0.459687,0.160412,10.249578,10.261135,2.719662,160.763138
8.8101273,-0.495600,0.246603,10.256760,10.271687,3.089271,153.545776
8.8151321,-0.521936,0.301669,10.302250,10.319873,3.348897,149.972870
8.8201370,-0.541090,0.383072,10.328587,10.349842,3.672638,144.702866
8.8251114,-0.521936,0.462081,10.366894,10.390305,3.846900,138.480865
8.8301153,-0.459687,0.526724,10.290278,10.313999,3.886603,131.112091
8.8351212,-0.383072,0.579397,10.196905,10.220534,3.896818,123.470963
8.8401260,-0.299275,0.658405,10.065224,10.091174,4.109898,114.443954
8.8451309,-0.203507,0.720655,9.895236,9.923531,4.327712,105.769257
8.8501358,-0.203507,0.780510,9.670180,9.703762,4.768099,104.613716
8.8551102,-0.287304,0.845153,9.495404,9.537271,5.370530,108.775124
8.8601151,-0.371101,0.943315,9.358934,9.413671,6.181710,111.474724
8.8651199,-0.505177,1.012747,9.272743,9.341554,6.958606,116.510849
8.8701239,-0.624887,1.106121,9.251195,9.338019,7.819315,119.463631
8.8751297,-0.691924,1.158794,9.241618,9.339650,8.308770,120.841743
8.8801336,-0.758962,1.216254,9.215282,9.326132,8.842690,121.964813
8.8851089,-0.766145,1.261744,9.210494,9.328032,9.105175,121.266571
8.8901138,-0.687136,1.319205,9.220071,9.339280,9.164289,117.513702
8.8951178,-0.670376,1.371878,9.258378,9.383444,9.365043,116.042732
8.9001236,-0.644040,1.448492,9.299079,9.433228,9.674225,113.971275
8.9051285,-0.646434,1.474828,9.339781,9.477579,9.782250,113.668404
8.9101334,-0.682347,1.498770,9.380483,9.523936,9.957083,114.478424
8.9151077,-0.689530,1.575385,9.449914,9.605111,10.313701,113.638512
8.9201117,-0.667982,1.594538,9.504981,9.660922,10.308473,112.729736
8.9251175,-0.600945,1.625663,9.495404,9.652286,10.344233,110.287399
8.9301224,-0.486023,1.628057,9.469068,9.620293,10.172468,106.621910
8.9351273,-0.378284,1.604115,9.445126,9.587840,9.898092,103.269112
8.9401321,-0.349553,1.613692,9.461885,9.604867,9.898569,102.222420
8.9451370,-0.306458,1.628057,9.507375,9.650630,9.884474,100.660347
8.9501114,-0.318429,1.623269,9.543288,9.685595,9.833774,101.098511
8.9551163,-0.373495,1.632846,9.560047,9.705678,9.937925,102.884125
8.9601202,-0.399832,1.644817,9.548077,9.696961,10.053145,103.662796
8.9651260,-0.385466,1.687912,9.569624,9.724985,10.255206,102.863968
8.9701309,-0.392649,1.716643,9.600749,9.760913,10.393699,102.883682
8.9751358,-0.457293,1.750161,9.651027,9.819088,10.615911,104.643204
8.9801102,-0.471658,1.728614,9.684546,9.848907,10.482144,105.261833
8.9851141,-0.517148,1.704672,9.696517,9.858792,10.409966,106.876266
8.9901199,-0.557849,1.704672,9.725247,9.889264,10.449656,108.120537
8.9951248,-0.581791,1.690306,9.691729,9.855213,10.450692,108.993088
9.0001297,-0.615310,1.678335,9.658210,9.822242,10.485823,110.133904
9.0051346,-0.615310,1.654393,9.576807,9.738113,10.443046,110.401413
9.0101089,-0.548272,1.640028,9.461885,9.618606,10.357044,108.485123
9.0151138,-0.442927,1.620875,9.337387,9.487371,10.201433,105.283760
9.0201187,-0.347159,1.577779,9.208099,9.348743,9.951017,102.409073
9.0251226,-0.304064,1.532289,9.167398,9.299546,9.670567,101.223824
9.0301285,-0.335188,1.505953,9.141062,9.270343,9.579941,102.548096
9.0351334,-0.430956,1.489193,9.184157,9.314084,9.581275,106.139862
9.0401077,-0.579397,1.532289,9.299079,9.442271,9.991016,110.712860
9.0451126,-0.670376,1.570596,9.370906,9.525232,10.327806,113.114204
9.0501165,-0.754174,1.592144,9.428367,9.591548,10.583904,115.346176
9.0551224,-0.806846,1.618480,9.478644,9.649620,10.801720,116.497208
9.0601273,-0.873884,1.656788,9.509769,9.692489,11.142863,117.809700
9.0651321,-0.900220,1.685518,9.478644,9.669336,11.397827,118.106270
9.0701370,-0.940921,1.719037,9.409213,9.611124,11.765057,118.694260
9.0751104,-0.986411,1.728614,9.339781,9.549482,12.029474,119.710686
9.0801163,-1.007959,1.781286,9.258378,9.481906,12.465588,119.503792
9.0851212,-0.998382,1.843535,9.160215,9.397070,12.891356,118.438133
9.0901260,-0.988805,1.917756,9.062054,9.315382,13.392704,117.275879
9.0951309,-0.991199,1.984793,8.980651,9.250620,13.876212,116.537399
9.1001348,-1.010353,2.027889,8.889671,9.173843,14.298164,116.483818
9.1051102,-1.046266,2.087744,8.789114,9.094057,14.879536,116.617592
9.1101151,-1.036689,2.097321,8.736442,9.044273,14.991570,116.302826
9.1151190,-1.031901,2.109292,8.722076,9.032638,15.068017,116.068657
9.1201248,-0.995988,2.094927,8.678981,8.983619,14.963700,115.427750
9.1251297,-0.955287,2.104503,8.667010,8.969871,14.931222,114.414482
9.1301346,-0.976834,2.099715,8.664616,8.968755,14.963833,114.948898
9.1351089,-1.029507,2.102109,8.710106,9.019129,15.041760,116.093277
9.1401129,-1.115698,2.082955,8.798691,9.110458,15.032428,118.174934
9.1451187,-1.271321,2.044648,8.856153,9.177597,15.209039,121.872513
9.1501236,-1.412579,2.032677,8.990228,9.324771,15.394004,124.796799
9.1551285,-1.503559,2.018312,9.131485,9.471974,15.409152,126.684578
9.1601334,-1.589750,1.984793,9.272743,9.615117,15.335850,128.693512
9.1651068,-1.685518,1.982399,9.382876,9.737003,15.499927,130.372574
9.1701126,-1.766921,1.951274,9.488221,9.846615,15.506021,132.161514
9.1751175,-1.762132,1.977611,9.557653,9.917903,15.490046,131.702347
9.1801214,-1.824382,1.980005,9.619903,9.989560,15.635537,132.657547
9.1851273,-1.891419,1.958457,9.691729,10.066907,15.691572,134.002411
9.1901321,-1.977611,1.929727,9.813833,10.195396,15.724710,135.702118
9.1951370,-2.049437,1.879448,9.902418,10.285446,15.685497,137.477432
9.2001114,-2.130840,1.838747,10.005369,10.393695,15.711308,139.208389
9.2051153,-2.185906,1.726219,10.103531,10.480427,15.412352,141.701706
9.2101212,-2.214637,1.601721,10.151415,10.512914,15.068911,144.123917
9.2151260,-2.178724,1.467646,10.180145,10.513618,14.469266,146.034760
9.2201309,-2.145205,1.374272,10.141838,10.456931,14.101055,147.355362
9.2251358,-2.169147,1.290475,10.141838,10.451191,13.975232,149.250626
9.2301092,-2.169147,1.225831,10.184934,10.485263,13.746404,150.528275
9.2351151,-2.190695,1.156399,10.261548,10.556314,13.571761,152.171829
9.2401199,-2.212242,1.094150,10.316615,10.607720,13.453946,153.683517
9.2451248,-2.331953,1.058237,10.388441,10.699419,13.847775,155.591507
9.2501297,-2.482787,1.058237,10.474632,10.816747,14.448613,156.914871
9.2551336,-2.662352,1.110910,10.575189,10.961609,15.258597,157.350876
9.2601089,-2.731784,1.158794,10.649409,11.055106,15.570198,157.013870
9.2651138,-2.762909,1.213860,10.687716,11.105602,15.767634,156.282120
9.2701178,-2.743755,1.276109,10.682928,11.103225,15.815045,155.057053
9.2751236,-2.707842,1.347936,10.632649,11.054527,15.880052,153.536362
9.2801285,-2.715025,1.352724,10.532093,10.960210,16.066944,153.515854
9.2851334,-2.743755,1.352724,10.409989,10.850159,16.376030,153.755814
9.2901077,-2.832341,1.335965,10.259154,10.726472,16.974804,154.747589
9.2951117,-2.961627,1.307234,10.144233,10.648266,17.699286,156.183792
9.3001175,-3.148375,1.295263,9.983821,10.548301,18.828974,157.637405
9.3051224,-3.253720,1.276109,9.842564,10.444674,19.549557,158.584885
9.3101273,-3.330335,1.256956,9.686940,10.320265,20.176777,159.322174
9.3151321,-3.414132,1.254562,9.552865,10.221910,20.844772,159.823563
9.3201361,-3.483563,1.268927,9.447520,10.148942,21.426458,159.985291
9.3251114,-3.629610,1.316811,9.370906,10.135182,22.393129,160.059387
9.3301163,-3.751714,1.333570,9.315839,10.131072,23.142328,160.431931
9.3351202,-3.861847,1.290475,9.258378,10.114185,23.739477,161.522430
9.3401260,-4.029441,1.165976,9.167398,10.081522,24.587507,163.861450
9.3451300,-4.113238,0.979228,9.078813,10.015111,24.972378,166.609009
9.3501358,-4.206613,0.749385,9.038112,9.997231,25.302814,169.899033
9.3551102,-4.283227,0.474052,9.006987,9.984817,25.568716,173.684418
9.3601141,-4.352659,0.213084,9.014170,10.012307,25.801291,177.197327
9.3651199,-4.405331,-0.160412,9.006987,10.027885,26.078316,182.085388
9.3701248,-4.419696,-0.457293,9.028535,10.062668,26.203585,185.907196
9.3751297,-4.386178,-0.787692,9.066842,10.102803,26.174072,190.180954
9.3801346,-4.304775,-1.125275,9.136273,10.162127,25.966354,194.649414
9.3851080,-4.103662,-1.601721,9.380483,10.363349,25.155237,201.321457
9.3901138,-3.842694,-1.963245,9.701305,10.617719,23.979601,207.062637
9.3951187,-3.541024,-2.324770,10.184934,11.030697,22.582666,213.285889
9.4001236,-3.318364,-2.652776,10.728417,11.538964,21.603237,218.639633
9.4051285,-3.213019,-2.940080,11.439496,12.240492,20.842537,222.460144
9.4101324,-3.177106,-3.081338,11.932701,12.727057,20.350096,224.123322
9.4151077,-3.162740,-3.153164,12.382812,13.163563,19.832508,224.913116
9.4201126,-3.153164,-3.189077,12.756307,13.521687,19.370050,225.324432
9.4251165,-3.122039,-3.162740,13.146562,13.877397,18.677464,225.371048
9.4301224,-3.050213,-3.066972,13.376405,14.058390,17.919622,225.156982
9.4351273,-2.975993,-2.920926,13.455414,14.086749,17.218601,224.464981
9.4401321,-2.928109,-2.782062,13.419500,14.014160,16.750824,223.534897
9.4451370,-2.896984,-2.600103,13.201628,13.763577,16.428928,221.908630
9.4501104,-2.851494,-2.461239,12.928689,13.466244,16.243553,220.798798
9.4551163,-2.839523,-2.377442,12.495338,13.032598,16.508869,219.938370
9.4601212,-2.808398,-2.305616,11.982980,12.521771,16.868832,219.385025
9.4651260,-2.810793,-2.260126,11.427525,11.983198,17.516758,218.802368
9.4701309,-2.837129,-2.200271,10.848128,11.426827,18.312660,217.794556
9.4751348,-2.844312,-2.176329,10.546458,11.137967,18.756695,217.421463
9.4801102,-2.839523,-2.195483,10.338163,10.943521,19.146431,217.710739
9.4851151,-2.803610,-2.209848,10.175357,10.783392,19.332422,218.245712
9.4901190,-2.700660,-2.231396,10.058042,10.650676,19.203358,219.564911
9.4951248,-2.624045,-2.231396,10.002975,10.579425,19.001137,220.376678
9.5001287,-2.523489,-2.250550,10.012551,10.568072,18.659977,221.727875
9.5051346,-2.401384,-2.281674,10.050858,10.582648,18.240896,223.535706
9.5101089,-2.276886,-2.315193,10.192117,10.696896,17.671856,225.477951
9.5151129,-2.207454,-2.310405,10.362105,10.843618,17.138586,226.305405
9.5201187,-2.114080,-2.303222,10.520123,10.974841,16.550869,227.451813
9.5251236,-1.958457,-2.298434,10.632649,11.053125,15.854483,229.566238
9.5301285,-1.759738,-2.322376,10.658986,11.050072,15.289036,232.847626
9.5351334,-1.572991,-2.377442,10.620679,10.996607,15.024697,236.510132
9.5401068,-1.424550,-2.432509,10.534488,10.905130,14.980898,239.645477
9.5451126,-1.316811,-2.468422,10.441113,10.809438,15.000030,241.921738
9.5501175,-1.247379,-2.499547,10.304645,10.676581,15.167888,243.478867
9.5551224,-1.223437,-2.540248,10.127473,10.512629,15.557329,244.283554
9.5601273,-1.264138,-2.566584,9.995792,10.397176,15.972274,243.778030
9.5651312,-1.261744,-2.609680,9.888053,10.304174,16.338549,244.196869
9.5701370,-1.276109,-2.633622,9.821015,10.247768,16.593195,244.147705
9.5751114,-1.273715,-2.652776,9.799467,10.231771,16.714670,244.352264
9.5801153,-1.333570,-2.595315,9.780313,10.206302,16.612091,242.804199
9.5851212,-1.280898,-2.679112,9.763555,10.205162,16.917051,244.447281
9.5901260,-1.264138,-2.691083,9.835381,10.274954,16.819921,244.838165
9.5951309,-1.347936,-2.638410,9.832987,10.269652,16.768150,242.938004
9.6001358,-1.424550,-2.576161,9.935937,10.362856,16.503387,241.058548
9.6051092,-1.525106,-2.509123,10.022128,10.443405,16.329441,238.707748
9.6101151,-1.482011,-2.473210,9.974244,10.382614,16.122969,239.068878
9.6151199,-1.331176,-2.475605,9.940725,10.330473,15.788621,241.732300
9.6201248,-1.180341,-2.564190,9.880871,10.276180,15.943829,245.282562
9.6251297,-1.086968,-2.674323,9.749189,10.167605,16.494272,247.880920
9.6301336,-0.967257,-2.734178,9.605537,10.033826,16.800779,250.517990
9.6351089,-0.876278,-2.784456,9.461885,9.901937,17.145527,252.531036
9.6401138,-0.725443,-2.789245,9.267955,9.705728,17.274040,255.421173
9.6451178,-0.636858,-2.774880,9.181764,9.613029,17.227297,257.074005
9.6501236,-0.612916,-2.719813,9.097966,9.515568,17.037367,257.300415
9.6551275,-0.588974,-2.647987,9.093178,9.489183,16.611004,257.460236
9.6601334,-0.624887,-2.528277,9.083601,9.449575,15.998106,256.117065
9.6651077,-0.593762,-2.439692,9.038112,9.380411,15.525988,256.321533
9.6701117,-0.459687,-2.367866,9.014170,9.331310,14.980620,259.013519
9.6751175,-0.320823,-2.310405,8.983045,9.280948,14.556186,262.094452
9.6801224,-0.201113,-2.255338,8.975863,9.257057,14.158273,264.904297
9.6851273,-0.148441,-2.219425,8.985439,9.256674,13.904294,266.173615
9.6901321,-0.095768,-2.195483,8.992621,9.257243,13.732499,267.502319
9.6951361,-0.074220,-2.181118,8.980651,9.242017,13.658648,268.051056
9.7001114,-0.011971,-2.181118,8.997410,9.258013,13.626751,269.685547
9.7051163,0.083797,-2.166753,9.062054,9.317867,13.456735,272.214752
9.7101212,0.117316,-2.149993,9.150639,9.400554,13.241103,273.123291
9.7151260,0.136469,-2.097321,9.275137,9.510286,12.767672,273.722900
9.7201300,0.181959,-2.020706,9.344569,9.562287,12.249877,275.145447
9.7251358,0.234632,-1.927332,9.449914,9.647307,11.610314,276.940979
9.7301102,0.246603,-1.812411,9.502586,9.677024,10.895348,277.748291
9.7351141,0.246603,-1.673547,9.576807,9.725060,10.017221,278.382416
9.7401199,0.248997,-1.508347,9.629479,9.750076,9.020904,279.373810
9.7451239,0.222661,-1.254562,9.686940,9.770379,7.493340,280.064117
9.7501297,0.239420,-1.051055,9.744401,9.803846,6.312736,282.832458
9.7551346,0.253785,-0.852336,9.789890,9.830200,5.190521,286.581055
9.7601080,0.268151,-0.701501,9.818622,9.847301,4.373944,290.919495
9.7651138,0.234632,-0.574608,9.847352,9.866893,3.606521,292.211823
9.7701187,0.215478,-0.509965,9.873688,9.889196,3.209247,292.905762
9.7751236,0.186748,-0.507571,9.926360,9.941083,3.118662,290.199799
9.7801285,0.136469,-0.557849,10.041282,10.057692,3.273391,283.746582
9.7851324,-0.031125,-0.634463,10.165780,10.185607,3.575551,267.191528
9.7901077,-0.222661,-0.854730,10.441113,10.478406,4.835374,255.398727
9.7951126,-0.335188,-1.051055,10.637438,10.694491,5.920960,252.312180
9.8001165,-0.354342,-1.283292,10.781090,10.862978,7.039574,254.564133
9.8051224,-0.375890,-1.441309,10.931925,11.032934,7.758990,255.382996
9.8101263,-0.395043,-1.637634,11.164163,11.290546,8.580872,256.437744
9.8151321,-0.392649,-1.692701,11.437101,11.568349,8.638906,256.940308
9.8201370,-0.387861,-1.764527,11.750742,11.888816,8.740691,257.602966
9.8251104,-0.308852,-1.805228,12.040441,12.178934,8.648881,260.291412
9.8301163,-0.150835,-1.781286,12.253524,12.383238,8.300305,265.159882
9.8351212,0.009577,-1.690306,12.373235,12.488161,7.779150,270.324615
9.8401260,0.172383,-1.594538,12.399570,12.502864,7.370011,276.170166
9.8451309,0.395043,-1.484405,12.404359,12.499105,7.059192,284.902649
9.8501348,0.670376,-1.357512,12.358870,12.451262,6.984210,296.281403
9.8551102,0.845153,-1.213860,12.227188,12.316326,6.897480,304.847656
9.8601151,0.995988,-1.072602,12.018892,12.107694,6.943565,312.878906
9.8651199,1.079785,-0.921768,11.743559,11.829064,6.893213,319.513977
9.8701248,1.158794,-0.770933,11.417948,11.502463,6.949862,326.364594
9.8751287,1.187524,-0.565032,11.022904,11.101077,6.803570,334.554596
9.8801346,1.165976,-0.433351,10.661380,10.733700,6.654815,339.611755
9.8851089,1.204283,-0.289698,10.328587,10.402593,6.838449,346.474121
9.8901129,1.278504,-0.205901,10.026917,10.110194,7.359035,350.851135
9.8951187,1.352724,-0.155623,9.761160,9.855675,7.941318,353.437317
9.9001226,1.403002,-0.112527,9.579201,9.682054,8.358863,355.414429
9.9051285,1.465251,-0.105345,9.488221,9.601271,8.801049,355.887756
9.9101334,1.572991,-0.126893,9.435549,9.566607,9.494859,355.387939
9.9151068,1.745373,-0.150835,9.454702,9.615637,10.497375,355.060791
9.9201126,1.898602,-0.146046,9.519346,9.707933,11.311914,355.601288
9.9251175,2.027889,-0.136469,9.607931,9.820555,11.944330,356.149994
9.9301224,2.106898,-0.064643,9.758766,9.983823,12.188611,358.242615
9.9351273,2.171541,-0.007183,9.969456,10.203219,12.288254,359.810486
