Keuwl Accelerometer Data File
2023-11-03 01:51:20

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
6.9598131,0.250478,-0.486233,0.123645,0.058379,-2.591447,-25.163738
6.9798326,0.315122,-0.459897,0.135616,0.076303,-2.223331,-26.825871
6.9998212,0.305545,-0.479051,0.068579,0.007650,-2.302948,-27.273754
7.0198107,0.260055,-0.486233,0.013512,-0.050688,-2.493436,-25.602787
7.0398297,0.224142,-0.510175,0.037454,-0.030615,-2.754196,-25.035297
7.0598187,0.248084,-0.502993,0.114068,0.047633,-2.665200,-25.828712
7.0798078,0.286391,-0.457503,0.094914,0.033985,-2.310302,-25.493652
7.0998273,0.288785,-0.464685,0.003935,-0.056902,-2.279185,-25.913395
7.1198163,0.274420,-0.476656,-0.017612,-0.080112,-2.376799,-25.814938
7.1398363,0.257661,-0.510175,0.039848,-0.026128,-2.615697,-26.608215
7.1598253,0.272026,-0.502993,0.147588,0.082553,-2.582819,-26.917534
7.1798139,0.274420,-0.447926,0.130828,0.069591,-2.339167,-24.551029
7.1998334,0.286391,-0.445532,0.027877,-0.031935,-2.223118,-24.975620
7.2198224,0.257661,-0.438349,0.011118,-0.050016,-2.299598,-23.388138
7.2398119,0.226536,-0.481445,0.025483,-0.040569,-2.616920,-23.818817
7.2598310,0.216959,-0.517358,0.087732,0.018600,-2.839088,-25.029728
7.2798200,0.245690,-0.522146,0.123645,0.055851,-2.757732,-26.630322
7.2998090,0.310333,-0.467079,0.056607,-0.003150,-2.227949,-26.941250
7.3198290,0.334275,-0.447926,-0.005642,-0.062107,-2.013061,-27.095913
7.3398180,0.276814,-0.447926,-0.015219,-0.075638,-2.248065,-24.657280
7.3598375,0.224142,-0.491022,0.070972,0.003979,-2.690928,-24.140461
7.3798265,0.231325,-0.517358,0.142798,0.074333,-2.807663,-25.722836
7.3998151,0.283997,-0.479051,0.099703,0.037174,-2.410872,-26.345573
7.4198346,0.286391,-0.462291,-0.008036,-0.068820,-2.272589,-25.703526
7.4398236,0.209777,-0.452714,0.018300,-0.046825,-2.554491,-21.738312
7.4598126,0.248084,-0.455108,0.059002,-0.004103,-2.436035,-23.666824
7.4798322,0.295968,-0.486233,0.118856,0.056588,-2.399821,-27.190811
7.4998212,0.276814,-0.498204,0.090126,0.025940,-2.513146,-26.906734
7.5198102,0.226536,-0.462291,0.051819,-0.013078,-2.548602,-22.965923
7.5398302,0.252872,-0.452714,-0.000854,-0.063231,-2.373805,-23.783840
7.5598192,0.260055,-0.457503,0.042242,-0.020186,-2.388865,-24.320156
7.5798082,0.288785,-0.493416,0.145193,0.081873,-2.472907,-27.209866
7.5998273,0.269632,-0.459897,0.111674,0.049405,-2.397914,-24.857056
7.6198163,0.238507,-0.481445,0.027877,-0.037443,-2.569696,-24.387695
7.6398358,0.209777,-0.479051,-0.022401,-0.089122,-2.648479,-22.896214
7.6598248,0.269632,-0.483839,0.054214,-0.009379,-2.465697,-25.926064
7.6798139,0.288785,-0.500598,0.116463,0.052814,-2.486012,-27.542908
7.6998339,0.279209,-0.435955,0.078156,0.018291,-2.240509,-24.252785
7.7198224,0.264843,-0.479051,0.018300,-0.045142,-2.446348,-25.493652
7.7398114,0.221748,-0.469474,0.044637,-0.021000,-2.594758,-23.052284
7.7598314,0.276814,-0.481445,0.075761,0.012704,-2.437586,-26.137402
7.7798204,0.305545,-0.467079,0.075761,0.015584,-2.258883,-26.739014
7.7998090,0.236113,-0.462291,0.020695,-0.043482,-2.493884,-23.420994
7.8198285,0.274420,-0.471868,0.049425,-0.013052,-2.393882,-25.600349
7.8398175,0.276814,-0.467079,0.099703,0.037480,-2.391721,-25.493652
7.8598371,0.283997,-0.462291,0.092521,0.031123,-2.338514,-25.598782
7.8798261,0.248084,-0.476656,0.039848,-0.024607,-2.516932,-24.618977
7.8998151,0.221748,-0.488627,0.025483,-0.041326,-2.666859,-23.915035
7.9198351,0.240901,-0.447926,0.042242,-0.020756,-2.424710,-23.022758
7.9398241,0.327093,-0.450320,0.090126,0.032512,-2.108860,-26.905586
7.9598131,0.255267,-0.462291,0.075761,0.012560,-2.446681,-24.311356
7.9798326,0.274420,-0.481445,0.044637,-0.018445,-2.430683,-26.031120
7.9998212,0.216959,-0.483839,0.011118,-0.055615,-2.658104,-23.464340
8.0198107,0.276814,-0.467079,0.059002,-0.003043,-2.369500,-25.493652
8.0398302,0.305545,-0.476656,0.123645,0.062625,-2.323811,-27.166046
8.0598192,0.279209,-0.479051,0.078156,0.015402,-2.419112,-26.134998
8.0798082,0.264843,-0.464685,0.023088,-0.039427,-2.389048,-24.852306
8.0998278,0.272026,-0.491022,0.006330,-0.057364,-2.459128,-26.361702
8.1198168,0.260055,-0.459897,0.070972,0.008259,-2.414660,-24.424824
8.1398363,0.283997,-0.474262,0.118856,0.056556,-2.401838,-26.130249
8.1598253,0.291180,-0.471868,0.082944,0.021439,-2.342541,-26.336178
8.1798143,0.250478,-0.481445,-0.012824,-0.077220,-2.498927,-24.945908
8.1998329,0.250478,-0.469474,0.013512,-0.050207,-2.462653,-24.408634
8.2198219,0.298362,-0.457503,0.114068,0.053860,-2.271514,-26.011684
8.2398119,0.276814,-0.471868,0.121251,0.058620,-2.423089,-25.706650
8.2598314,0.197806,-0.476656,0.049425,-0.018126,-2.722482,-22.193970
8.2798204,0.250478,-0.500598,0.011118,-0.054605,-2.591561,-25.827412
8.2998095,0.224142,-0.469474,0.049425,-0.016085,-2.587759,-23.167637
8.3198290,0.327093,-0.479051,0.102098,0.042525,-2.229548,-28.171001
8.3398180,0.319910,-0.479051,0.116463,0.056317,-2.268363,-27.875286
8.3598375,0.272026,-0.469474,0.027877,-0.034506,-2.382061,-25.386951
8.3798265,0.214565,-0.467079,0.025483,-0.040351,-2.602604,-22.597889
8.3998146,0.207383,-0.474262,0.090126,0.023136,-2.695623,-22.563747
8.4198351,0.250478,-0.488627,0.073367,0.008152,-2.574926,-25.273285
8.4398241,0.303151,-0.455108,0.066184,0.006684,-2.215028,-26.111927
8.4598122,0.250478,-0.483839,0.059002,-0.005847,-2.547432,-25.054611
8.4798326,0.245690,-0.517358,0.063790,-0.003485,-2.707789,-26.399437
8.4998217,0.238507,-0.486233,0.049425,-0.016293,-2.601309,-24.605419
8.5198107,0.303151,-0.447926,0.042242,-0.016658,-2.171974,-25.801140
8.5398302,0.327093,-0.471868,0.104491,0.045375,-2.202703,-27.849751
8.5598192,0.272026,-0.474262,0.066184,0.003320,-2.422831,-25.600746
8.5798082,0.228930,-0.462291,0.035060,-0.029621,-2.530224,-23.080315
8.5998268,0.188229,-0.493416,0.013512,-0.055540,-2.814894,-22.468639
8.6198168,0.216959,-0.474262,0.082944,0.016551,-2.654367,-23.033241
8.6398363,0.274420,-0.479051,0.090126,0.027004,-2.445571,-25.922829
8.6598253,0.343852,-0.467079,0.070972,0.013537,-2.092706,-28.315807
8.6798143,0.281603,-0.476656,0.059002,-0.003354,-2.388938,-26.132614
8.6998329,0.248084,-0.510175,0.042242,-0.024356,-2.657256,-26.167686
8.7198229,0.233719,-0.491022,0.075761,0.009336,-2.654637,-24.598480
8.7398109,0.238507,-0.498204,0.049425,-0.017055,-2.651326,-25.157284
8.7598314,0.267238,-0.495810,0.025483,-0.038912,-2.509213,-26.368328
8.7798195,0.300756,-0.505387,0.015906,-0.046799,-2.399014,-28.281132
8.7998095,0.231325,-0.471868,0.066184,0.000888,-2.578302,-23.617584
8.8198280,0.283997,-0.467079,0.068579,0.006970,-2.344973,-25.810200
8.8398180,0.300756,-0.476656,0.054214,-0.006824,-2.305686,-26.962452
8.8598375,0.283997,-0.507781,0.106886,0.042510,-2.529773,-27.671150
8.8798265,0.250478,-0.553271,0.070972,0.001847,-2.834415,-28.396629
8.8998156,0.221748,-0.510175,0.056607,-0.011680,-2.773834,-24.919563
8.9198341,0.274420,-0.491022,0.020695,-0.042902,-2.456830,-26.468346
8.9398241,0.267238,-0.500598,0.059002,-0.005835,-2.546640,-26.591137
8.9598131,0.269632,-0.519752,0.138010,0.071833,-2.654521,-27.606518
8.9798326,0.243296,-0.486233,0.068579,0.003084,-2.591827,-24.830025
8.9998207,0.238507,-0.495810,0.030272,-0.035981,-2.631352,-25.046040
9.0198107,0.267238,-0.510175,-0.005642,-0.070811,-2.550941,-27.041809
9.0398302,0.272026,-0.510175,0.121251,0.055880,-2.597689,-27.256042
9.0598192,0.245690,-0.498204,0.135616,0.069245,-2.666589,-25.493652
9.0798073,0.295968,-0.467079,0.011118,-0.049422,-2.262959,-26.330029
9.0998268,0.358217,-0.495810,0.070972,0.012739,-2.140189,-30.172913
9.1198168,0.334275,-0.455108,0.126040,0.068442,-2.118157,-27.406155
9.1398354,0.386948,-0.390465,0.099703,0.050703,-1.622796,-26.791393
9.1598253,0.406101,-0.342581,0.135616,0.091531,-1.372657,-25.671040
9.1798134,0.209777,-0.361735,0.173923,0.114676,-2.230117,-18.115116
9.1998339,0.159499,-0.306668,-0.020007,-0.076787,-2.027378,-13.749969
9.2198219,0.384554,-0.316245,-0.024796,-0.067445,-1.245193,-23.902512
9.2398119,0.216959,-0.426378,0.487564,0.422758,-2.655214,-20.979668
9.2598314,-0.115835,-0.323427,0.906549,0.834142,-3.252346,1.698700
9.2798204,0.118797,-0.115132,1.241737,1.193301,-1.921726,-6.561932
9.2998095,0.767626,-0.031335,2.048583,2.048403,-0.106672,-26.914940
9.3198280,0.868182,-0.239630,2.592067,2.580452,-0.693186,-35.271709
9.3398180,0.092461,-0.318639,2.766844,2.695868,-3.511249,-10.664173
9.3598366,-0.465388,-0.419195,3.295962,3.209966,-4.646021,27.359657
9.3798265,-0.362437,-0.440743,3.916060,3.827781,-4.905354,18.894669
9.3998146,-0.312159,-0.488627,3.319904,3.230124,-4.974720,14.252548
9.4198351,-0.355255,-0.505387,3.025417,2.935053,-4.997162,18.153152
9.4398232,-0.362437,-0.610732,2.702201,2.607482,-5.413318,18.687889
9.4598131,-0.822124,-0.780720,2.232937,2.141253,-5.038547,73.173737
9.4798326,-0.984930,-0.857334,1.411726,1.326827,-4.297734,86.902313
9.4998207,-1.138159,-0.938737,0.643188,0.568346,-3.368446,96.694366
9.5198107,-0.723962,-1.015352,0.834723,0.736222,-5.735927,94.022186
9.5398293,-0.532426,-1.039294,0.930491,0.827064,-6.774323,84.998947
9.5598192,-1.492501,-0.617914,0.231384,0.202293,-0.669848,85.691376
9.5798073,-0.676078,-1.288291,-0.041554,-0.140027,-5.641946,139.203003
9.5998278,-0.711991,-1.108726,0.042242,-0.056659,-5.721445,108.705063
9.6198158,-1.188437,-0.668192,-0.166053,-0.225355,-2.135992,80.966354
9.6398363,-1.075909,-0.704105,-0.503635,-0.572259,-2.648094,79.407150
9.6598253,-1.028026,-0.658616,-0.606586,-0.676230,-2.691548,74.865402
9.6798143,-1.066333,-0.639462,-1.078244,-1.141915,-2.134978,75.274490
9.6998339,-1.226744,-0.675375,-0.862766,-0.915205,-1.498661,82.431442
9.7198219,-1.001689,-0.644250,-0.936986,-1.006481,-2.586314,72.915253
9.7398119,-0.180478,-1.247589,-0.544337,-0.646330,-6.285693,254.175018
9.7598305,-1.061544,0.011761,-0.417444,-0.428475,0.390346,51.093437
9.7798204,-1.128582,-0.081613,-0.534760,-0.550245,0.247193,55.840790
9.7998085,-0.781423,-0.553271,-0.185206,-0.264671,-3.545782,55.823822
9.8198290,-0.838884,-0.412013,-0.314493,-0.381407,-2.582781,53.286575
9.8398170,-1.006478,-0.141468,-0.371955,-0.404489,-0.611727,52.738060
9.8598375,-1.997677,0.066828,-2.301681,-2.136844,7.539682,73.564240
9.8798265,-0.771846,0.169778,-0.719113,-0.723492,0.810418,36.909050
9.8998156,-0.072739,-0.107949,-0.424627,-0.470251,-1.266324,3.057739
9.9198351,-0.079922,-0.136680,-0.359983,-0.409285,-1.490972,2.987640
9.9398232,-0.587492,0.483419,-0.395897,-0.361703,2.125493,27.275345
9.9598131,-0.154142,0.198509,0.135616,0.120488,-0.013628,10.179718
9.9798317,0.030212,-0.347369,-0.127746,-0.193597,-2.562731,-8.052582
9.9998217,-0.520455,-0.081613,0.090126,0.040792,-1.638064,27.822472
10.0198097,-0.573127,-0.148651,0.226596,0.170704,-2.047235,31.416496
10.0398302,-0.611434,-0.368917,0.260115,0.186014,-3.230586,37.498009
10.0598183,-1.171678,-0.493416,0.604879,0.549876,-2.102498,71.797501
10.0798082,-1.097457,-0.522146,0.209837,0.149343,-2.315319,70.412491
10.0998278,-0.841278,-0.629885,-0.393502,-0.473854,-3.573313,63.788391
10.1198158,-0.601858,-0.242025,-0.278581,-0.340273,-2.251705,34.427971
10.1398363,-0.395956,-0.495810,-0.125352,-0.210270,-4.032695,21.947716
10.1598244,-0.496513,-0.076825,0.564178,0.512439,-1.910388,26.484741
10.1798143,-0.077527,-0.055277,0.217019,0.172893,-1.400947,4.075882
10.1998329,0.008664,-0.261178,0.370248,0.308557,-2.431495,-4.426270
10.2198229,-0.295400,-0.543694,0.736561,0.647488,-4.579091,12.085228
10.2398109,-0.510878,-0.689740,1.038230,0.942611,-5.351609,37.941299
10.2598314,-0.470176,-0.632279,0.604879,0.511704,-5.000587,31.308784
10.2798204,-0.197237,-0.447926,0.147588,0.066715,-3.732742,4.986198
10.2998095,-0.616223,-0.479051,0.449257,0.367206,-3.890624,40.746422
10.3198290,-0.015278,-0.191746,0.738955,0.680794,-2.318244,-1.521194
10.3398170,0.442014,0.040491,0.126040,0.122262,0.460298,-15.613121
10.3598375,0.327093,0.059645,0.118856,0.108635,0.199780,-11.198776
10.3798256,0.216959,-0.074430,-0.228302,-0.258075,-0.533088,-9.939083
10.3998156,-0.221179,-0.062459,-0.506030,-0.549641,-1.128884,11.467628
10.4198341,-0.391168,-0.117526,-1.178801,-1.225441,-1.043997,20.745728
10.4398241,-0.412716,0.069222,-1.360760,-1.381750,0.372341,21.593124
10.4598122,-0.209208,0.373285,-1.446951,-1.416881,2.575298,13.348495
10.4798317,-0.565945,0.129077,-1.585814,-1.593357,1.111959,28.484642
10.4998217,-0.111046,0.876068,-1.712708,-1.568353,6.423680,12.101471
10.5198107,-0.017672,0.988595,-1.851571,-1.670901,7.522413,10.001701
10.5398302,-0.386379,0.883250,-1.789322,-1.644952,6.491119,19.987236
10.5598183,-0.067951,0.923952,-2.126904,-1.955394,7.546833,11.084259
10.5798082,0.647916,1.170554,-2.079021,-1.782307,10.508817,-4.506271
10.5998268,0.243296,0.926346,-1.978464,-1.793625,7.752674,2.782425
10.6198168,-0.055980,1.199285,-1.324846,-1.109233,7.898185,11.783531
10.6398363,-0.345678,1.244775,-1.051908,-0.839670,7.576967,18.924683
10.6598253,-0.424687,1.302236,-1.616940,-1.366805,8.976724,20.812172
10.6798134,-0.376803,1.505743,-1.772563,-1.454043,10.624909,19.663467
10.6998329,0.185835,1.443493,-1.272174,-0.978514,9.580598,7.250481
10.7198229,0.499475,1.611088,-0.771786,-0.428033,10.091012,1.814667
10.7398109,0.535388,1.757134,-0.628134,-0.244811,10.685948,2.008224
10.7598314,1.177034,1.599117,-0.683201,-0.260631,11.435086,-10.184044
10.7798195,0.899307,1.606299,-0.563491,-0.186180,10.514564,-5.505020
10.7998095,0.360612,1.484195,-1.013600,-0.707327,9.587237,3.805359
10.8198280,0.080490,1.357302,-1.233867,-0.972546,8.852172,9.181961
10.8398180,-0.034432,1.393215,-1.080638,-0.820643,8.679658,11.890198
10.8598375,0.248084,1.201679,-0.853189,-0.638021,7.476063,4.567558
10.8798265,0.303151,1.010143,-0.173236,-0.020172,5.470533,1.928238
10.8998156,0.367794,0.689320,-0.079862,0.011178,3.748670,-2.739716
10.9198341,0.817904,0.830578,-0.664047,-0.485066,6.466110,-11.911800
10.9398241,0.540177,0.943105,-0.520395,-0.352767,6.079069,-4.357048
10.9598131,-0.010490,0.758752,-0.273792,-0.187117,3.736973,8.647995
10.9798326,-0.295400,0.483419,0.245749,0.268963,1.424134,16.845337
10.9998207,0.243296,0.363708,0.051819,0.077667,1.607833,-3.027748
11.0198107,0.667069,0.595946,-0.302523,-0.196306,4.315959,-11.728058
11.0398293,0.810722,0.466659,-0.388714,-0.286211,4.265800,-17.252270
11.0598192,0.595243,0.301459,-0.359983,-0.308568,2.690479,-14.783539
11.0798073,-0.108652,0.375679,-0.225908,-0.210488,1.361042,9.566696
11.0998268,0.092461,0.440323,-0.415051,-0.378960,2.201842,2.944893
11.1198168,0.145133,0.667772,-0.719113,-0.633847,3.971876,3.388191
11.1398354,0.439620,0.607917,-0.225908,-0.141026,3.655485,-5.671745
11.1598253,0.365400,0.658195,0.655158,0.727018,2.790246,-3.025497
11.1798134,0.671858,0.603129,1.227372,1.306008,2.705575,-11.738609
11.1998339,0.748472,0.629465,0.772474,0.871038,3.483097,-13.173153
11.2198219,0.655098,0.682137,0.236173,0.344859,4.056319,-10.205612
11.2398119,0.176258,0.674955,0.288845,0.358085,2.900983,2.533066
11.2598314,-0.029643,0.569610,0.140405,0.184733,2.194147,8.086746
11.2798204,0.049365,0.555245,0.128433,0.173535,2.225546,5.412094
11.2998085,0.322304,0.588763,-0.000854,0.067411,3.027254,-2.613907
11.3200045,0.245690,0.624676,0.152376,0.219154,2.898764,0.012665
11.3399925,0.204988,0.593552,0.233779,0.291433,2.574059,0.902809
11.3600130,0.279209,0.641436,0.130828,0.203040,3.075070,-0.783691
11.3800011,0.267238,0.744387,0.097309,0.188045,3.636910,0.585480
11.3999910,0.511446,0.732416,-0.077468,0.033429,4.305083,-6.008896
11.4200106,0.384554,0.832972,0.008723,0.126529,4.439156,-1.672707
11.4399996,0.312727,0.911981,0.401373,0.520915,4.249145,0.888733
11.4599886,0.439620,0.885644,0.260115,0.386883,4.521794,-2.531281
11.4800081,0.580878,1.019720,-0.429416,-0.243544,6.453917,-4.509819
11.4999971,0.377371,1.022114,-0.587433,-0.414561,6.258295,0.227745
11.5199862,-0.024855,1.007749,-0.340830,-0.201214,5.241765,10.274887
11.5400057,-0.024855,0.979018,-0.453358,-0.317235,5.227546,10.150368
11.5599937,0.360612,1.096334,-0.819670,-0.623428,7.004869,1.220505
11.5799837,0.477927,1.024508,-0.441386,-0.263808,6.263968,-2.117844
11.6000023,0.312727,0.864097,0.011118,0.129827,4.461906,0.470055
11.6199923,0.070913,0.885644,0.176318,0.282112,4.012547,7.079292
11.6400118,0.398919,0.859308,0.056607,0.179630,4.548470,-1.777710
11.6600008,0.537782,0.943105,0.085338,0.236257,5.244774,-4.301239
11.6799898,0.482716,1.079575,0.238567,0.409389,5.626941,-1.732079
11.7000084,0.475533,1.146612,0.051819,0.242109,6.208789,-0.996468
11.7199984,0.346246,1.177737,-0.091833,0.099708,6.339485,2.155731
11.7399864,0.389342,1.204073,-0.223514,-0.018473,6.745670,1.373795
11.7600069,0.382159,1.328572,-0.647287,-0.397074,8.083801,2.395729
11.7799950,0.319910,1.400398,-0.697566,-0.431165,8.472545,4.168152
11.7999849,0.193017,1.287870,-0.573068,-0.349283,7.441040,6.319969
11.8200045,0.171470,1.151401,-0.383925,-0.201084,6.347835,6.070190
11.8399935,0.250478,1.182525,-0.513212,-0.314058,6.830540,4.392876
11.8600130,0.190623,1.151401,-0.369560,-0.186049,6.353164,5.612701
11.8800020,0.149922,1.098728,-0.144506,0.018097,5.687216,6.290024
11.8999910,0.116403,1.074786,-0.017612,0.134543,5.343260,6.984177
11.9200096,0.169075,1.034085,0.293633,0.431947,4.796909,5.425026
11.9399996,0.248084,0.967047,0.434892,0.560585,4.389482,2.970566
11.9599886,0.243296,0.981413,0.202654,0.336329,4.735193,3.198380
11.9800081,0.252872,0.933528,0.272086,0.394959,4.413038,2.592171
11.9999962,0.257661,0.809030,0.169135,0.270047,3.882134,1.436066
12.0199862,0.137951,0.780300,0.176318,0.264853,3.529020,4.502823
12.0400057,0.197806,0.703685,0.085338,0.164575,3.309534,2.165222
12.0599947,0.181046,0.701291,-0.012824,0.066856,3.377877,2.626968
12.0799837,0.142739,0.741992,-0.005642,0.079424,3.532200,4.069977
12.1000032,0.121191,0.832972,-0.271398,-0.164162,4.324817,5.354088
12.1199923,0.068519,0.938317,-0.362378,-0.233566,4.972117,7.452690
12.1400108,-0.000913,1.019720,-0.386320,-0.241965,5.395649,9.700256
12.1600008,-0.032038,1.055633,-0.139717,0.005128,5.240549,10.660416
12.1799889,0.001481,1.053239,-0.012824,0.129494,5.092664,9.787560
12.2000093,0.267238,1.069998,-0.020007,0.139706,5.531565,3.246147
12.2199974,0.262449,1.074786,0.176318,0.331623,5.293828,3.395500
12.2399874,0.183441,1.029297,0.370248,0.506511,4.698167,5.034119
12.2600069,0.147528,0.976624,0.243356,0.369748,4.522196,5.609169
12.2799959,0.190623,0.995778,0.161953,0.296524,4.783469,4.631615
12.2999849,0.099644,0.940711,0.245749,0.362413,4.264947,6.638596
12.3200035,0.051760,0.959865,0.018300,0.141891,4.587345,8.018402
12.3399935,0.133162,1.041268,-0.178024,-0.028256,5.390975,6.372330
12.3600121,0.169075,1.127459,-0.223514,-0.051104,5.981149,5.989777
12.3800020,0.255267,1.204073,-0.295340,-0.097589,6.632152,4.416634
12.3999901,0.123586,1.211256,-0.259427,-0.068666,6.443023,7.528503
12.4200106,-0.144565,1.201679,-0.221120,-0.043705,6.099726,13.954193
12.4399996,-0.297794,1.213650,-0.245062,-0.066430,6.145985,17.738518
12.4599886,-0.065556,1.292659,-0.472511,-0.262774,7.043083,12.304161
12.4800081,-0.161324,1.354908,-0.415051,-0.193909,7.255584,14.682922
12.4999971,-0.261881,1.280688,-0.443781,-0.242250,6.832128,16.929779
12.5199862,-0.283429,1.374062,-0.388714,-0.165395,7.283364,17.521919
12.5400047,-0.355255,1.314207,-0.328858,-0.123190,6.839373,19.167320
12.5599947,-0.400745,1.287870,-0.264215,-0.067130,6.593583,20.248924
12.5799837,-0.460600,1.211256,-0.079862,0.093614,5.905846,21.747467
12.6000032,-0.302582,1.318995,-0.151688,0.049779,6.611034,17.927727
12.6199913,0.001481,1.383638,-0.352801,-0.121472,7.431779,11.053497
12.6400118,0.097249,1.409975,-0.245062,-0.006557,7.502698,9.024605
12.6600008,-0.161324,1.330966,0.013512,0.214780,6.486646,14.635902
12.6799898,-0.403139,1.273505,-0.108592,0.080238,6.288570,20.310852
12.7000093,-0.479753,1.299841,-0.127746,0.068646,6.477334,22.119225
12.7199974,-0.190055,1.304630,-0.393502,-0.186488,6.919557,15.259506
12.7399874,-0.132594,1.307024,-0.367167,-0.159159,6.921998,13.913612
12.7600060,-0.221179,1.275899,-0.216331,-0.022592,6.480754,15.951462
12.7799959,-0.333707,1.194496,-0.046343,0.121911,5.757221,18.614891
12.7999840,-0.412716,1.247169,-0.127746,0.055331,6.167495,20.552200
12.8200045,-0.307371,1.256746,-0.407867,-0.213861,6.629621,18.001953
12.8399925,-0.134988,1.330966,-0.551519,-0.331276,7.344050,14.023643
12.8600130,-0.218785,1.314207,-0.259427,-0.054818,6.762737,15.951118
12.8800020,-0.369620,1.323783,0.169135,0.361830,6.182304,19.506348
12.8999910,-0.216391,1.235198,0.085338,0.260564,5.833900,15.773689
12.9200106,-0.027249,1.287870,-0.063103,0.133718,6.440416,11.392242
12.9399986,-0.091893,1.261534,-0.189995,0.002256,6.426931,12.836731
12.9599886,-0.345678,1.206467,-0.304916,-0.126493,6.184262,18.915077
12.9800072,-0.324130,1.235198,-0.400685,-0.212318,6.491564,18.396782
12.9999971,-0.281035,1.211256,-0.175630,0.000554,6.037881,17.324142
13.0199852,-0.156536,1.189708,-0.022401,0.146304,5.751690,14.220642
13.0400057,-0.170901,1.182525,-0.027189,0.139683,5.710737,14.559814
13.0599947,-0.254698,1.223227,0.078156,0.250271,5.764929,16.690788
13.0799837,-0.245122,1.285476,-0.113380,0.079233,6.379797,16.535576
13.1000032,-0.063162,1.345331,-0.312099,-0.094254,7.101637,12.401932
13.1199913,0.116403,1.366879,-0.290551,-0.060602,7.352603,8.419937
13.1400118,-0.089498,1.383638,-0.122957,0.097539,7.016389,13.105873
13.1599998,-0.314553,1.381244,-0.134929,0.081527,6.935954,18.241867
13.1799898,-0.137382,1.477012,-0.352801,-0.101210,7.868554,14.383545
13.2000084,0.046971,1.405186,-0.494059,-0.250169,7.819098,10.114693
13.2199984,-0.020067,1.374062,-0.336041,-0.108571,7.333826,11.507530
13.2399864,-0.146959,1.302236,-0.211543,-0.010050,6.655834,14.240250
13.2600069,-0.240333,1.271111,-0.304916,-0.109896,6.576001,16.402992
13.2799959,-0.242727,1.328572,-0.503635,-0.287705,7.208412,16.531891
13.2999849,-0.247516,1.321389,-0.429416,-0.217875,7.050508,16.635513
13.3200045,-0.240333,1.330966,-0.209148,-0.002261,6.776856,16.478836
13.3399925,-0.202026,1.386033,-0.146899,0.072436,7.008785,15.670418
13.3600130,-0.067951,1.414763,-0.043949,0.182455,7.086446,12.702087
13.3800011,-0.075133,1.364485,0.044637,0.255353,6.676216,12.729073
13.3999910,-0.053585,1.340543,0.015906,0.222279,6.599955,12.168159
13.4200106,-0.077527,1.323783,-0.005642,0.196560,6.521533,12.672455
13.4399996,-0.223574,1.247169,-0.166053,0.019147,6.244836,15.966194
13.4599876,-0.431869,1.230410,-0.297734,-0.113565,6.315969,21.027634
13.4800081,-0.534820,1.251957,-0.592221,-0.392295,6.910231,23.501289
13.4999971,-0.458205,1.307024,-0.644894,-0.430162,7.294359,21.602287
13.5199862,-0.355255,1.433917,-0.326465,-0.090050,7.521791,19.183258
13.5400057,0.011058,1.297447,-0.043949,0.156008,6.498201,10.533722
13.5599937,-0.048797,1.342937,0.030272,0.236937,6.596148,12.065392
13.5799837,-0.067951,1.266323,-0.027189,0.162034,6.239749,12.282028
13.6000023,-0.175690,1.249563,-0.163659,0.022879,6.274519,14.814774
13.6199923,-0.204420,1.251957,-0.154082,0.032222,6.262162,15.511406
13.6400118,-0.209208,1.230410,-0.249850,-0.065982,6.273955,15.591293
13.6600008,-0.240333,1.172949,-0.326465,-0.154596,6.041652,16.270035
13.6799898,-0.252304,1.156189,-0.245062,-0.079611,5.827090,16.547493
13.7000084,-0.259487,1.175343,-0.139717,0.027200,5.789251,16.751564
13.7199984,-0.187661,1.206467,0.164347,0.331219,5.581952,15.021744
13.7399864,-0.151748,1.201679,0.331941,0.493993,5.357130,14.130333
13.7600069,-0.067951,1.249563,-0.027189,0.158031,6.146610,12.231346
13.7799959,-0.273852,1.199285,-0.422233,-0.241614,6.323011,17.135208
13.7999849,-0.553974,1.232804,-0.575461,-0.380528,6.779921,23.998932
13.8200035,-0.441446,1.299841,-0.714325,-0.499217,7.359552,21.211075
13.8399935,-0.304977,1.251957,-0.343224,-0.152390,6.506737,17.940964
13.8600130,-0.206814,1.244775,0.032665,0.211782,5.961817,15.557167
13.8800020,-0.211603,1.218439,0.245749,0.412784,5.532189,15.629807
13.8999910,-0.271458,1.249563,0.039848,0.219048,5.958818,17.127647
13.9200096,-0.376803,1.256746,-0.261821,-0.072515,6.410753,19.679970
13.9399996,-0.585098,1.228015,-0.182813,-0.000441,6.190192,24.764160
13.9599886,-0.539608,1.108305,-0.091833,0.059237,5.365656,23.881447
13.9800081,-0.266669,1.149007,-0.151688,0.009355,5.653839,16.901031
13.9999962,-0.077527,1.132247,-0.134929,0.025616,5.630072,12.095833
14.0199862,-0.240333,1.101123,0.039848,0.185320,5.138166,16.165306
14.0400057,-0.527637,0.998172,0.070972,0.193743,4.532898,23.785812
14.0599947,-0.503695,1.067604,-0.125352,0.016883,5.164460,23.023949
14.0799828,-0.419898,1.091546,-0.285763,-0.134758,5.495880,20.812538
14.1000032,-0.137382,1.105911,-0.367167,-0.207965,5.758801,13.532738
14.1199923,-0.111046,1.184920,-0.252244,-0.077076,6.068115,13.087563
